reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2023-08-12,inc hosp,1,2023-08-19,Alabama,quantile,0.01,191
2023-08-12,inc hosp,1,2023-08-19,Alabama,quantile,0.025,207
2023-08-12,inc hosp,1,2023-08-19,Alabama,quantile,0.05,220
2023-08-12,inc hosp,1,2023-08-19,Alabama,quantile,0.1,236
2023-08-12,inc hosp,1,2023-08-19,Alabama,quantile,0.15,248
2023-08-12,inc hosp,1,2023-08-19,Alabama,quantile,0.2,256
2023-08-12,inc hosp,1,2023-08-19,Alabama,quantile,0.25,264
2023-08-12,inc hosp,1,2023-08-19,Alabama,quantile,0.3,271
2023-08-12,inc hosp,1,2023-08-19,Alabama,quantile,0.35,279
2023-08-12,inc hosp,1,2023-08-19,Alabama,quantile,0.4,285
2023-08-12,inc hosp,1,2023-08-19,Alabama,quantile,0.45,293
2023-08-12,inc hosp,1,2023-08-19,Alabama,quantile,0.5,300
2023-08-12,inc hosp,1,2023-08-19,Alabama,quantile,0.55,306
2023-08-12,inc hosp,1,2023-08-19,Alabama,quantile,0.6,314
2023-08-12,inc hosp,1,2023-08-19,Alabama,quantile,0.65,322
2023-08-12,inc hosp,1,2023-08-19,Alabama,quantile,0.7,331
2023-08-12,inc hosp,1,2023-08-19,Alabama,quantile,0.75,340
2023-08-12,inc hosp,1,2023-08-19,Alabama,quantile,0.8,350
2023-08-12,inc hosp,1,2023-08-19,Alabama,quantile,0.85,361
2023-08-12,inc hosp,1,2023-08-19,Alabama,quantile,0.9,376
2023-08-12,inc hosp,1,2023-08-19,Alabama,quantile,0.95,401
2023-08-12,inc hosp,1,2023-08-19,Alabama,quantile,0.975,425
2023-08-12,inc hosp,1,2023-08-19,Alabama,quantile,0.99,451
2023-08-12,inc hosp,2,2023-08-26,Alabama,quantile,0.01,171
2023-08-12,inc hosp,2,2023-08-26,Alabama,quantile,0.025,193
2023-08-12,inc hosp,2,2023-08-26,Alabama,quantile,0.05,207
2023-08-12,inc hosp,2,2023-08-26,Alabama,quantile,0.1,227
2023-08-12,inc hosp,2,2023-08-26,Alabama,quantile,0.15,243
2023-08-12,inc hosp,2,2023-08-26,Alabama,quantile,0.2,255
2023-08-12,inc hosp,2,2023-08-26,Alabama,quantile,0.25,266
2023-08-12,inc hosp,2,2023-08-26,Alabama,quantile,0.3,277
2023-08-12,inc hosp,2,2023-08-26,Alabama,quantile,0.35,288
2023-08-12,inc hosp,2,2023-08-26,Alabama,quantile,0.4,297
2023-08-12,inc hosp,2,2023-08-26,Alabama,quantile,0.45,306
2023-08-12,inc hosp,2,2023-08-26,Alabama,quantile,0.5,315
2023-08-12,inc hosp,2,2023-08-26,Alabama,quantile,0.55,325
2023-08-12,inc hosp,2,2023-08-26,Alabama,quantile,0.6,337
2023-08-12,inc hosp,2,2023-08-26,Alabama,quantile,0.65,348
2023-08-12,inc hosp,2,2023-08-26,Alabama,quantile,0.7,360
2023-08-12,inc hosp,2,2023-08-26,Alabama,quantile,0.75,374
2023-08-12,inc hosp,2,2023-08-26,Alabama,quantile,0.8,391
2023-08-12,inc hosp,2,2023-08-26,Alabama,quantile,0.85,409
2023-08-12,inc hosp,2,2023-08-26,Alabama,quantile,0.9,435
2023-08-12,inc hosp,2,2023-08-26,Alabama,quantile,0.95,473
2023-08-12,inc hosp,2,2023-08-26,Alabama,quantile,0.975,511
2023-08-12,inc hosp,2,2023-08-26,Alabama,quantile,0.99,549
2023-08-12,inc hosp,3,2023-09-02,Alabama,quantile,0.01,158
2023-08-12,inc hosp,3,2023-09-02,Alabama,quantile,0.025,177
2023-08-12,inc hosp,3,2023-09-02,Alabama,quantile,0.05,194
2023-08-12,inc hosp,3,2023-09-02,Alabama,quantile,0.1,219
2023-08-12,inc hosp,3,2023-09-02,Alabama,quantile,0.15,236
2023-08-12,inc hosp,3,2023-09-02,Alabama,quantile,0.2,251
2023-08-12,inc hosp,3,2023-09-02,Alabama,quantile,0.25,264
2023-08-12,inc hosp,3,2023-09-02,Alabama,quantile,0.3,275
2023-08-12,inc hosp,3,2023-09-02,Alabama,quantile,0.35,287
2023-08-12,inc hosp,3,2023-09-02,Alabama,quantile,0.4,298
2023-08-12,inc hosp,3,2023-09-02,Alabama,quantile,0.45,310
2023-08-12,inc hosp,3,2023-09-02,Alabama,quantile,0.5,323
2023-08-12,inc hosp,3,2023-09-02,Alabama,quantile,0.55,335
2023-08-12,inc hosp,3,2023-09-02,Alabama,quantile,0.6,348
2023-08-12,inc hosp,3,2023-09-02,Alabama,quantile,0.65,361
2023-08-12,inc hosp,3,2023-09-02,Alabama,quantile,0.7,376
2023-08-12,inc hosp,3,2023-09-02,Alabama,quantile,0.75,393
2023-08-12,inc hosp,3,2023-09-02,Alabama,quantile,0.8,414
2023-08-12,inc hosp,3,2023-09-02,Alabama,quantile,0.85,438
2023-08-12,inc hosp,3,2023-09-02,Alabama,quantile,0.9,472
2023-08-12,inc hosp,3,2023-09-02,Alabama,quantile,0.95,527
2023-08-12,inc hosp,3,2023-09-02,Alabama,quantile,0.975,570
2023-08-12,inc hosp,3,2023-09-02,Alabama,quantile,0.99,628
2023-08-12,inc hosp,4,2023-09-09,Alabama,quantile,0.01,147
2023-08-12,inc hosp,4,2023-09-09,Alabama,quantile,0.025,164
2023-08-12,inc hosp,4,2023-09-09,Alabama,quantile,0.05,181
2023-08-12,inc hosp,4,2023-09-09,Alabama,quantile,0.1,208
2023-08-12,inc hosp,4,2023-09-09,Alabama,quantile,0.15,227
2023-08-12,inc hosp,4,2023-09-09,Alabama,quantile,0.2,242
2023-08-12,inc hosp,4,2023-09-09,Alabama,quantile,0.25,255
2023-08-12,inc hosp,4,2023-09-09,Alabama,quantile,0.3,270
2023-08-12,inc hosp,4,2023-09-09,Alabama,quantile,0.35,282
2023-08-12,inc hosp,4,2023-09-09,Alabama,quantile,0.4,295
2023-08-12,inc hosp,4,2023-09-09,Alabama,quantile,0.45,310
2023-08-12,inc hosp,4,2023-09-09,Alabama,quantile,0.5,323
2023-08-12,inc hosp,4,2023-09-09,Alabama,quantile,0.55,337
2023-08-12,inc hosp,4,2023-09-09,Alabama,quantile,0.6,352
2023-08-12,inc hosp,4,2023-09-09,Alabama,quantile,0.65,367
2023-08-12,inc hosp,4,2023-09-09,Alabama,quantile,0.7,384
2023-08-12,inc hosp,4,2023-09-09,Alabama,quantile,0.75,404
2023-08-12,inc hosp,4,2023-09-09,Alabama,quantile,0.8,429
2023-08-12,inc hosp,4,2023-09-09,Alabama,quantile,0.85,458
2023-08-12,inc hosp,4,2023-09-09,Alabama,quantile,0.9,493
2023-08-12,inc hosp,4,2023-09-09,Alabama,quantile,0.95,560
2023-08-12,inc hosp,4,2023-09-09,Alabama,quantile,0.975,611
2023-08-12,inc hosp,4,2023-09-09,Alabama,quantile,0.99,680
2023-08-12,inc hosp,1,2023-08-19,Alaska,quantile,0.01,13
2023-08-12,inc hosp,1,2023-08-19,Alaska,quantile,0.025,15
2023-08-12,inc hosp,1,2023-08-19,Alaska,quantile,0.05,17
2023-08-12,inc hosp,1,2023-08-19,Alaska,quantile,0.1,20
2023-08-12,inc hosp,1,2023-08-19,Alaska,quantile,0.15,22
2023-08-12,inc hosp,1,2023-08-19,Alaska,quantile,0.2,24
2023-08-12,inc hosp,1,2023-08-19,Alaska,quantile,0.25,26
2023-08-12,inc hosp,1,2023-08-19,Alaska,quantile,0.3,28
2023-08-12,inc hosp,1,2023-08-19,Alaska,quantile,0.35,29
2023-08-12,inc hosp,1,2023-08-19,Alaska,quantile,0.4,31
2023-08-12,inc hosp,1,2023-08-19,Alaska,quantile,0.45,32
2023-08-12,inc hosp,1,2023-08-19,Alaska,quantile,0.5,34
2023-08-12,inc hosp,1,2023-08-19,Alaska,quantile,0.55,35
2023-08-12,inc hosp,1,2023-08-19,Alaska,quantile,0.6,37
2023-08-12,inc hosp,1,2023-08-19,Alaska,quantile,0.65,39
2023-08-12,inc hosp,1,2023-08-19,Alaska,quantile,0.7,41
2023-08-12,inc hosp,1,2023-08-19,Alaska,quantile,0.75,43
2023-08-12,inc hosp,1,2023-08-19,Alaska,quantile,0.8,45
2023-08-12,inc hosp,1,2023-08-19,Alaska,quantile,0.85,49
2023-08-12,inc hosp,1,2023-08-19,Alaska,quantile,0.9,53
2023-08-12,inc hosp,1,2023-08-19,Alaska,quantile,0.95,60
2023-08-12,inc hosp,1,2023-08-19,Alaska,quantile,0.975,66
2023-08-12,inc hosp,1,2023-08-19,Alaska,quantile,0.99,75
2023-08-12,inc hosp,2,2023-08-26,Alaska,quantile,0.01,10
2023-08-12,inc hosp,2,2023-08-26,Alaska,quantile,0.025,13
2023-08-12,inc hosp,2,2023-08-26,Alaska,quantile,0.05,16
2023-08-12,inc hosp,2,2023-08-26,Alaska,quantile,0.1,18
2023-08-12,inc hosp,2,2023-08-26,Alaska,quantile,0.15,21
2023-08-12,inc hosp,2,2023-08-26,Alaska,quantile,0.2,24
2023-08-12,inc hosp,2,2023-08-26,Alaska,quantile,0.25,26
2023-08-12,inc hosp,2,2023-08-26,Alaska,quantile,0.3,28
2023-08-12,inc hosp,2,2023-08-26,Alaska,quantile,0.35,30
2023-08-12,inc hosp,2,2023-08-26,Alaska,quantile,0.4,31
2023-08-12,inc hosp,2,2023-08-26,Alaska,quantile,0.45,33
2023-08-12,inc hosp,2,2023-08-26,Alaska,quantile,0.5,36
2023-08-12,inc hosp,2,2023-08-26,Alaska,quantile,0.55,37
2023-08-12,inc hosp,2,2023-08-26,Alaska,quantile,0.6,40
2023-08-12,inc hosp,2,2023-08-26,Alaska,quantile,0.65,42
2023-08-12,inc hosp,2,2023-08-26,Alaska,quantile,0.7,45
2023-08-12,inc hosp,2,2023-08-26,Alaska,quantile,0.75,48
2023-08-12,inc hosp,2,2023-08-26,Alaska,quantile,0.8,52
2023-08-12,inc hosp,2,2023-08-26,Alaska,quantile,0.85,56
2023-08-12,inc hosp,2,2023-08-26,Alaska,quantile,0.9,63
