reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2022-09-24,inc hosp,1,2022-10-01,Alabama,quantile,0.01,206
2022-09-24,inc hosp,1,2022-10-01,Alabama,quantile,0.025,224
2022-09-24,inc hosp,1,2022-10-01,Alabama,quantile,0.05,238
2022-09-24,inc hosp,1,2022-10-01,Alabama,quantile,0.1,255
2022-09-24,inc hosp,1,2022-10-01,Alabama,quantile,0.15,267
2022-09-24,inc hosp,1,2022-10-01,Alabama,quantile,0.2,277
2022-09-24,inc hosp,1,2022-10-01,Alabama,quantile,0.25,287
2022-09-24,inc hosp,1,2022-10-01,Alabama,quantile,0.3,295
2022-09-24,inc hosp,1,2022-10-01,Alabama,quantile,0.35,303
2022-09-24,inc hosp,1,2022-10-01,Alabama,quantile,0.4,310
2022-09-24,inc hosp,1,2022-10-01,Alabama,quantile,0.45,318
2022-09-24,inc hosp,1,2022-10-01,Alabama,quantile,0.5,325
2022-09-24,inc hosp,1,2022-10-01,Alabama,quantile,0.55,333
2022-09-24,inc hosp,1,2022-10-01,Alabama,quantile,0.6,341
2022-09-24,inc hosp,1,2022-10-01,Alabama,quantile,0.65,350
2022-09-24,inc hosp,1,2022-10-01,Alabama,quantile,0.7,359
2022-09-24,inc hosp,1,2022-10-01,Alabama,quantile,0.75,370
2022-09-24,inc hosp,1,2022-10-01,Alabama,quantile,0.8,382
2022-09-24,inc hosp,1,2022-10-01,Alabama,quantile,0.85,397
2022-09-24,inc hosp,1,2022-10-01,Alabama,quantile,0.9,415
2022-09-24,inc hosp,1,2022-10-01,Alabama,quantile,0.95,446
2022-09-24,inc hosp,1,2022-10-01,Alabama,quantile,0.975,471
2022-09-24,inc hosp,1,2022-10-01,Alabama,quantile,0.99,504
2022-09-24,inc hosp,2,2022-10-08,Alabama,quantile,0.01,172
2022-09-24,inc hosp,2,2022-10-08,Alabama,quantile,0.025,187
2022-09-24,inc hosp,2,2022-10-08,Alabama,quantile,0.05,206
2022-09-24,inc hosp,2,2022-10-08,Alabama,quantile,0.1,229
2022-09-24,inc hosp,2,2022-10-08,Alabama,quantile,0.15,243
2022-09-24,inc hosp,2,2022-10-08,Alabama,quantile,0.2,255
2022-09-24,inc hosp,2,2022-10-08,Alabama,quantile,0.25,267
2022-09-24,inc hosp,2,2022-10-08,Alabama,quantile,0.3,278
2022-09-24,inc hosp,2,2022-10-08,Alabama,quantile,0.35,289
2022-09-24,inc hosp,2,2022-10-08,Alabama,quantile,0.4,299
2022-09-24,inc hosp,2,2022-10-08,Alabama,quantile,0.45,309
2022-09-24,inc hosp,2,2022-10-08,Alabama,quantile,0.5,319
2022-09-24,inc hosp,2,2022-10-08,Alabama,quantile,0.55,328
2022-09-24,inc hosp,2,2022-10-08,Alabama,quantile,0.6,340
2022-09-24,inc hosp,2,2022-10-08,Alabama,quantile,0.65,352
2022-09-24,inc hosp,2,2022-10-08,Alabama,quantile,0.7,366
2022-09-24,inc hosp,2,2022-10-08,Alabama,quantile,0.75,380
2022-09-24,inc hosp,2,2022-10-08,Alabama,quantile,0.8,397
2022-09-24,inc hosp,2,2022-10-08,Alabama,quantile,0.85,416
2022-09-24,inc hosp,2,2022-10-08,Alabama,quantile,0.9,442
2022-09-24,inc hosp,2,2022-10-08,Alabama,quantile,0.95,488
2022-09-24,inc hosp,2,2022-10-08,Alabama,quantile,0.975,524
2022-09-24,inc hosp,2,2022-10-08,Alabama,quantile,0.99,570
2022-09-24,inc hosp,3,2022-10-15,Alabama,quantile,0.01,148
2022-09-24,inc hosp,3,2022-10-15,Alabama,quantile,0.025,168
2022-09-24,inc hosp,3,2022-10-15,Alabama,quantile,0.05,187
2022-09-24,inc hosp,3,2022-10-15,Alabama,quantile,0.1,212
2022-09-24,inc hosp,3,2022-10-15,Alabama,quantile,0.15,229
2022-09-24,inc hosp,3,2022-10-15,Alabama,quantile,0.2,243
2022-09-24,inc hosp,3,2022-10-15,Alabama,quantile,0.25,256
2022-09-24,inc hosp,3,2022-10-15,Alabama,quantile,0.3,269
2022-09-24,inc hosp,3,2022-10-15,Alabama,quantile,0.35,281
2022-09-24,inc hosp,3,2022-10-15,Alabama,quantile,0.4,293
2022-09-24,inc hosp,3,2022-10-15,Alabama,quantile,0.45,304
2022-09-24,inc hosp,3,2022-10-15,Alabama,quantile,0.5,316
2022-09-24,inc hosp,3,2022-10-15,Alabama,quantile,0.55,328
2022-09-24,inc hosp,3,2022-10-15,Alabama,quantile,0.6,343
2022-09-24,inc hosp,3,2022-10-15,Alabama,quantile,0.65,357
2022-09-24,inc hosp,3,2022-10-15,Alabama,quantile,0.7,375
2022-09-24,inc hosp,3,2022-10-15,Alabama,quantile,0.75,393
2022-09-24,inc hosp,3,2022-10-15,Alabama,quantile,0.8,414
2022-09-24,inc hosp,3,2022-10-15,Alabama,quantile,0.85,439
2022-09-24,inc hosp,3,2022-10-15,Alabama,quantile,0.9,476
2022-09-24,inc hosp,3,2022-10-15,Alabama,quantile,0.95,528
2022-09-24,inc hosp,3,2022-10-15,Alabama,quantile,0.975,576
2022-09-24,inc hosp,3,2022-10-15,Alabama,quantile,0.99,646
2022-09-24,inc hosp,4,2022-10-22,Alabama,quantile,0.01,137
2022-09-24,inc hosp,4,2022-10-22,Alabama,quantile,0.025,157
2022-09-24,inc hosp,4,2022-10-22,Alabama,quantile,0.05,176
2022-09-24,inc hosp,4,2022-10-22,Alabama,quantile,0.1,201
2022-09-24,inc hosp,4,2022-10-22,Alabama,quantile,0.15,220
2022-09-24,inc hosp,4,2022-10-22,Alabama,quantile,0.2,235
2022-09-24,inc hosp,4,2022-10-22,Alabama,quantile,0.25,250
2022-09-24,inc hosp,4,2022-10-22,Alabama,quantile,0.3,264
2022-09-24,inc hosp,4,2022-10-22,Alabama,quantile,0.35,277
2022-09-24,inc hosp,4,2022-10-22,Alabama,quantile,0.4,290
2022-09-24,inc hosp,4,2022-10-22,Alabama,quantile,0.45,305
2022-09-24,inc hosp,4,2022-10-22,Alabama,quantile,0.5,320
2022-09-24,inc hosp,4,2022-10-22,Alabama,quantile,0.55,335
2022-09-24,inc hosp,4,2022-10-22,Alabama,quantile,0.6,350
2022-09-24,inc hosp,4,2022-10-22,Alabama,quantile,0.65,368
2022-09-24,inc hosp,4,2022-10-22,Alabama,quantile,0.7,387
2022-09-24,inc hosp,4,2022-10-22,Alabama,quantile,0.75,407
2022-09-24,inc hosp,4,2022-10-22,Alabama,quantile,0.8,433
2022-09-24,inc hosp,4,2022-10-22,Alabama,quantile,0.85,463
2022-09-24,inc hosp,4,2022-10-22,Alabama,quantile,0.9,505
2022-09-24,inc hosp,4,2022-10-22,Alabama,quantile,0.95,573
2022-09-24,inc hosp,4,2022-10-22,Alabama,quantile,0.975,632
2022-09-24,inc hosp,4,2022-10-22,Alabama,quantile,0.99,716
2022-09-24,inc hosp,1,2022-10-01,Alaska,quantile,0.01,16
2022-09-24,inc hosp,1,2022-10-01,Alaska,quantile,0.025,19
2022-09-24,inc hosp,1,2022-10-01,Alaska,quantile,0.05,21
2022-09-24,inc hosp,1,2022-10-01,Alaska,quantile,0.1,25
2022-09-24,inc hosp,1,2022-10-01,Alaska,quantile,0.15,27
2022-09-24,inc hosp,1,2022-10-01,Alaska,quantile,0.2,29
2022-09-24,inc hosp,1,2022-10-01,Alaska,quantile,0.25,31
2022-09-24,inc hosp,1,2022-10-01,Alaska,quantile,0.3,33
2022-09-24,inc hosp,1,2022-10-01,Alaska,quantile,0.35,35
2022-09-24,inc hosp,1,2022-10-01,Alaska,quantile,0.4,37
2022-09-24,inc hosp,1,2022-10-01,Alaska,quantile,0.45,39
2022-09-24,inc hosp,1,2022-10-01,Alaska,quantile,0.5,41
2022-09-24,inc hosp,1,2022-10-01,Alaska,quantile,0.55,43
2022-09-24,inc hosp,1,2022-10-01,Alaska,quantile,0.6,45
2022-09-24,inc hosp,1,2022-10-01,Alaska,quantile,0.65,47
2022-09-24,inc hosp,1,2022-10-01,Alaska,quantile,0.7,49
2022-09-24,inc hosp,1,2022-10-01,Alaska,quantile,0.75,52
2022-09-24,inc hosp,1,2022-10-01,Alaska,quantile,0.8,55
2022-09-24,inc hosp,1,2022-10-01,Alaska,quantile,0.85,59
