reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2023-12-09,inc hosp,1,2023-12-16,Alabama,quantile,0.01,230
2023-12-09,inc hosp,1,2023-12-16,Alabama,quantile,0.025,247
2023-12-09,inc hosp,1,2023-12-16,Alabama,quantile,0.05,265
2023-12-09,inc hosp,1,2023-12-16,Alabama,quantile,0.1,283
2023-12-09,inc hosp,1,2023-12-16,Alabama,quantile,0.15,297
2023-12-09,inc hosp,1,2023-12-16,Alabama,quantile,0.2,308
2023-12-09,inc hosp,1,2023-12-16,Alabama,quantile,0.25,316
2023-12-09,inc hosp,1,2023-12-16,Alabama,quantile,0.3,325
2023-12-09,inc hosp,1,2023-12-16,Alabama,quantile,0.35,334
2023-12-09,inc hosp,1,2023-12-16,Alabama,quantile,0.4,341
2023-12-09,inc hosp,1,2023-12-16,Alabama,quantile,0.45,349
2023-12-09,inc hosp,1,2023-12-16,Alabama,quantile,0.5,357
2023-12-09,inc hosp,1,2023-12-16,Alabama,quantile,0.55,365
2023-12-09,inc hosp,1,2023-12-16,Alabama,quantile,0.6,373
2023-12-09,inc hosp,1,2023-12-16,Alabama,quantile,0.65,383
2023-12-09,inc hosp,1,2023-12-16,Alabama,quantile,0.7,393
2023-12-09,inc hosp,1,2023-12-16,Alabama,quantile,0.75,403
2023-12-09,inc hosp,1,2023-12-16,Alabama,quantile,0.8,414
2023-12-09,inc hosp,1,2023-12-16,Alabama,quantile,0.85,429
2023-12-09,inc hosp,1,2023-12-16,Alabama,quantile,0.9,447
2023-12-09,inc hosp,1,2023-12-16,Alabama,quantile,0.95,476
2023-12-09,inc hosp,1,2023-12-16,Alabama,quantile,0.975,506
2023-12-09,inc hosp,1,2023-12-16,Alabama,quantile,0.99,543
2023-12-09,inc hosp,2,2023-12-23,Alabama,quantile,0.01,217
2023-12-09,inc hosp,2,2023-12-23,Alabama,quantile,0.025,236
2023-12-09,inc hosp,2,2023-12-23,Alabama,quantile,0.05,260
