reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2023-10-28,inc hosp,1,2023-11-04,Alabama,quantile,0.01,182
2023-10-28,inc hosp,1,2023-11-04,Alabama,quantile,0.025,192
2023-10-28,inc hosp,1,2023-11-04,Alabama,quantile,0.05,203
2023-10-28,inc hosp,1,2023-11-04,Alabama,quantile,0.1,218
2023-10-28,inc hosp,1,2023-11-04,Alabama,quantile,0.15,228
2023-10-28,inc hosp,1,2023-11-04,Alabama,quantile,0.2,237
2023-10-28,inc hosp,1,2023-11-04,Alabama,quantile,0.25,244
2023-10-28,inc hosp,1,2023-11-04,Alabama,quantile,0.3,251
2023-10-28,inc hosp,1,2023-11-04,Alabama,quantile,0.35,258
2023-10-28,inc hosp,1,2023-11-04,Alabama,quantile,0.4,264
2023-10-28,inc hosp,1,2023-11-04,Alabama,quantile,0.45,270
2023-10-28,inc hosp,1,2023-11-04,Alabama,quantile,0.5,276
2023-10-28,inc hosp,1,2023-11-04,Alabama,quantile,0.55,282
2023-10-28,inc hosp,1,2023-11-04,Alabama,quantile,0.6,289
2023-10-28,inc hosp,1,2023-11-04,Alabama,quantile,0.65,296
2023-10-28,inc hosp,1,2023-11-04,Alabama,quantile,0.7,303
2023-10-28,inc hosp,1,2023-11-04,Alabama,quantile,0.75,310
2023-10-28,inc hosp,1,2023-11-04,Alabama,quantile,0.8,319
2023-10-28,inc hosp,1,2023-11-04,Alabama,quantile,0.85,330
2023-10-28,inc hosp,1,2023-11-04,Alabama,quantile,0.9,346
2023-10-28,inc hosp,1,2023-11-04,Alabama,quantile,0.95,369
2023-10-28,inc hosp,1,2023-11-04,Alabama,quantile,0.975,389
2023-10-28,inc hosp,1,2023-11-04,Alabama,quantile,0.99,417
2023-10-28,inc hosp,2,2023-11-11,Alabama,quantile,0.01,168
2023-10-28,inc hosp,2,2023-11-11,Alabama,quantile,0.025,187
2023-10-28,inc hosp,2,2023-11-11,Alabama,quantile,0.05,202
