reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2022-12-17,inc hosp,1,2022-12-24,Alabama,quantile,0.01,319
2022-12-17,inc hosp,1,2022-12-24,Alabama,quantile,0.025,345
2022-12-17,inc hosp,1,2022-12-24,Alabama,quantile,0.05,363
2022-12-17,inc hosp,1,2022-12-24,Alabama,quantile,0.1,389
2022-12-17,inc hosp,1,2022-12-24,Alabama,quantile,0.15,405
2022-12-17,inc hosp,1,2022-12-24,Alabama,quantile,0.2,420
2022-12-17,inc hosp,1,2022-12-24,Alabama,quantile,0.25,433
2022-12-17,inc hosp,1,2022-12-24,Alabama,quantile,0.3,446
2022-12-17,inc hosp,1,2022-12-24,Alabama,quantile,0.35,458
2022-12-17,inc hosp,1,2022-12-24,Alabama,quantile,0.4,469
2022-12-17,inc hosp,1,2022-12-24,Alabama,quantile,0.45,479
2022-12-17,inc hosp,1,2022-12-24,Alabama,quantile,0.5,491
2022-12-17,inc hosp,1,2022-12-24,Alabama,quantile,0.55,501
2022-12-17,inc hosp,1,2022-12-24,Alabama,quantile,0.6,512
2022-12-17,inc hosp,1,2022-12-24,Alabama,quantile,0.65,525
2022-12-17,inc hosp,1,2022-12-24,Alabama,quantile,0.7,539
2022-12-17,inc hosp,1,2022-12-24,Alabama,quantile,0.75,554
2022-12-17,inc hosp,1,2022-12-24,Alabama,quantile,0.8,570
2022-12-17,inc hosp,1,2022-12-24,Alabama,quantile,0.85,591
2022-12-17,inc hosp,1,2022-12-24,Alabama,quantile,0.9,617
2022-12-17,inc hosp,1,2022-12-24,Alabama,quantile,0.95,664
2022-12-17,inc hosp,1,2022-12-24,Alabama,quantile,0.975,699
2022-12-17,inc hosp,1,2022-12-24,Alabama,quantile,0.99,748
2022-12-17,inc hosp,2,2022-12-31,Alabama,quantile,0.01,309
2022-12-17,inc hosp,2,2022-12-31,Alabama,quantile,0.025,340
2022-12-17,inc hosp,2,2022-12-31,Alabama,quantile,0.05,370
2022-12-17,inc hosp,2,2022-12-31,Alabama,quantile,0.1,407
2022-12-17,inc hosp,2,2022-12-31,Alabama,quantile,0.15,432
2022-12-17,inc hosp,2,2022-12-31,Alabama,quantile,0.2,455
2022-12-17,inc hosp,2,2022-12-31,Alabama,quantile,0.25,474
2022-12-17,inc hosp,2,2022-12-31,Alabama,quantile,0.3,490
2022-12-17,inc hosp,2,2022-12-31,Alabama,quantile,0.35,506
2022-12-17,inc hosp,2,2022-12-31,Alabama,quantile,0.4,522
2022-12-17,inc hosp,2,2022-12-31,Alabama,quantile,0.45,538
2022-12-17,inc hosp,2,2022-12-31,Alabama,quantile,0.5,556
2022-12-17,inc hosp,2,2022-12-31,Alabama,quantile,0.55,573
2022-12-17,inc hosp,2,2022-12-31,Alabama,quantile,0.6,590
2022-12-17,inc hosp,2,2022-12-31,Alabama,quantile,0.65,611
2022-12-17,inc hosp,2,2022-12-31,Alabama,quantile,0.7,632
2022-12-17,inc hosp,2,2022-12-31,Alabama,quantile,0.75,656
2022-12-17,inc hosp,2,2022-12-31,Alabama,quantile,0.8,686
2022-12-17,inc hosp,2,2022-12-31,Alabama,quantile,0.85,718
2022-12-17,inc hosp,2,2022-12-31,Alabama,quantile,0.9,766
2022-12-17,inc hosp,2,2022-12-31,Alabama,quantile,0.95,838
2022-12-17,inc hosp,2,2022-12-31,Alabama,quantile,0.975,903
2022-12-17,inc hosp,2,2022-12-31,Alabama,quantile,0.99,976
2022-12-17,inc hosp,3,2023-01-07,Alabama,quantile,0.01,334
2022-12-17,inc hosp,3,2023-01-07,Alabama,quantile,0.025,369
2022-12-17,inc hosp,3,2023-01-07,Alabama,quantile,0.05,402
2022-12-17,inc hosp,3,2023-01-07,Alabama,quantile,0.1,452
2022-12-17,inc hosp,3,2023-01-07,Alabama,quantile,0.15,488
2022-12-17,inc hosp,3,2023-01-07,Alabama,quantile,0.2,518
2022-12-17,inc hosp,3,2023-01-07,Alabama,quantile,0.25,546
2022-12-17,inc hosp,3,2023-01-07,Alabama,quantile,0.3,572
2022-12-17,inc hosp,3,2023-01-07,Alabama,quantile,0.35,596
2022-12-17,inc hosp,3,2023-01-07,Alabama,quantile,0.4,620
2022-12-17,inc hosp,3,2023-01-07,Alabama,quantile,0.45,644
2022-12-17,inc hosp,3,2023-01-07,Alabama,quantile,0.5,666
2022-12-17,inc hosp,3,2023-01-07,Alabama,quantile,0.55,691
2022-12-17,inc hosp,3,2023-01-07,Alabama,quantile,0.6,718
2022-12-17,inc hosp,3,2023-01-07,Alabama,quantile,0.65,742
2022-12-17,inc hosp,3,2023-01-07,Alabama,quantile,0.7,774
2022-12-17,inc hosp,3,2023-01-07,Alabama,quantile,0.75,808
2022-12-17,inc hosp,3,2023-01-07,Alabama,quantile,0.8,855
