reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2024-02-03,inc hosp,1,2024-02-10,Alabama,quantile,0.01,200
2024-02-03,inc hosp,1,2024-02-10,Alabama,quantile,0.025,215
2024-02-03,inc hosp,1,2024-02-10,Alabama,quantile,0.05,227
2024-02-03,inc hosp,1,2024-02-10,Alabama,quantile,0.1,243
2024-02-03,inc hosp,1,2024-02-10,Alabama,quantile,0.15,254
2024-02-03,inc hosp,1,2024-02-10,Alabama,quantile,0.2,263
2024-02-03,inc hosp,1,2024-02-10,Alabama,quantile,0.25,271
2024-02-03,inc hosp,1,2024-02-10,Alabama,quantile,0.3,279
2024-02-03,inc hosp,1,2024-02-10,Alabama,quantile,0.35,286
2024-02-03,inc hosp,1,2024-02-10,Alabama,quantile,0.4,293
2024-02-03,inc hosp,1,2024-02-10,Alabama,quantile,0.45,300
2024-02-03,inc hosp,1,2024-02-10,Alabama,quantile,0.5,307
2024-02-03,inc hosp,1,2024-02-10,Alabama,quantile,0.55,313
2024-02-03,inc hosp,1,2024-02-10,Alabama,quantile,0.6,320
2024-02-03,inc hosp,1,2024-02-10,Alabama,quantile,0.65,327
2024-02-03,inc hosp,1,2024-02-10,Alabama,quantile,0.7,336
2024-02-03,inc hosp,1,2024-02-10,Alabama,quantile,0.75,345
2024-02-03,inc hosp,1,2024-02-10,Alabama,quantile,0.8,355
2024-02-03,inc hosp,1,2024-02-10,Alabama,quantile,0.85,368
2024-02-03,inc hosp,1,2024-02-10,Alabama,quantile,0.9,385
2024-02-03,inc hosp,1,2024-02-10,Alabama,quantile,0.95,410
2024-02-03,inc hosp,1,2024-02-10,Alabama,quantile,0.975,433
2024-02-03,inc hosp,1,2024-02-10,Alabama,quantile,0.99,457
2024-02-03,inc hosp,2,2024-02-17,Alabama,quantile,0.01,151
2024-02-03,inc hosp,2,2024-02-17,Alabama,quantile,0.025,165
2024-02-03,inc hosp,2,2024-02-17,Alabama,quantile,0.05,177
2024-02-03,inc hosp,2,2024-02-17,Alabama,quantile,0.1,194
2024-02-03,inc hosp,2,2024-02-17,Alabama,quantile,0.15,207
2024-02-03,inc hosp,2,2024-02-17,Alabama,quantile,0.2,217
2024-02-03,inc hosp,2,2024-02-17,Alabama,quantile,0.25,227
2024-02-03,inc hosp,2,2024-02-17,Alabama,quantile,0.3,235
2024-02-03,inc hosp,2,2024-02-17,Alabama,quantile,0.35,243
2024-02-03,inc hosp,2,2024-02-17,Alabama,quantile,0.4,251
2024-02-03,inc hosp,2,2024-02-17,Alabama,quantile,0.45,259
2024-02-03,inc hosp,2,2024-02-17,Alabama,quantile,0.5,267
2024-02-03,inc hosp,2,2024-02-17,Alabama,quantile,0.55,274
2024-02-03,inc hosp,2,2024-02-17,Alabama,quantile,0.6,283
2024-02-03,inc hosp,2,2024-02-17,Alabama,quantile,0.65,292
2024-02-03,inc hosp,2,2024-02-17,Alabama,quantile,0.7,302
2024-02-03,inc hosp,2,2024-02-17,Alabama,quantile,0.75,312
2024-02-03,inc hosp,2,2024-02-17,Alabama,quantile,0.8,325
2024-02-03,inc hosp,2,2024-02-17,Alabama,quantile,0.85,339
2024-02-03,inc hosp,2,2024-02-17,Alabama,quantile,0.9,361
2024-02-03,inc hosp,2,2024-02-17,Alabama,quantile,0.95,392
2024-02-03,inc hosp,2,2024-02-17,Alabama,quantile,0.975,424
2024-02-03,inc hosp,2,2024-02-17,Alabama,quantile,0.99,462
2024-02-03,inc hosp,3,2024-02-24,Alabama,quantile,0.01,119
2024-02-03,inc hosp,3,2024-02-24,Alabama,quantile,0.025,131
2024-02-03,inc hosp,3,2024-02-24,Alabama,quantile,0.05,143
2024-02-03,inc hosp,3,2024-02-24,Alabama,quantile,0.1,160
2024-02-03,inc hosp,3,2024-02-24,Alabama,quantile,0.15,172
2024-02-03,inc hosp,3,2024-02-24,Alabama,quantile,0.2,182
2024-02-03,inc hosp,3,2024-02-24,Alabama,quantile,0.25,192
2024-02-03,inc hosp,3,2024-02-24,Alabama,quantile,0.3,201
2024-02-03,inc hosp,3,2024-02-24,Alabama,quantile,0.35,209
2024-02-03,inc hosp,3,2024-02-24,Alabama,quantile,0.4,217
2024-02-03,inc hosp,3,2024-02-24,Alabama,quantile,0.45,225
2024-02-03,inc hosp,3,2024-02-24,Alabama,quantile,0.5,233
2024-02-03,inc hosp,3,2024-02-24,Alabama,quantile,0.55,241
2024-02-03,inc hosp,3,2024-02-24,Alabama,quantile,0.6,250
2024-02-03,inc hosp,3,2024-02-24,Alabama,quantile,0.65,260
2024-02-03,inc hosp,3,2024-02-24,Alabama,quantile,0.7,272
2024-02-03,inc hosp,3,2024-02-24,Alabama,quantile,0.75,284
2024-02-03,inc hosp,3,2024-02-24,Alabama,quantile,0.8,297
2024-02-03,inc hosp,3,2024-02-24,Alabama,quantile,0.85,316
2024-02-03,inc hosp,3,2024-02-24,Alabama,quantile,0.9,336
2024-02-03,inc hosp,3,2024-02-24,Alabama,quantile,0.95,374
2024-02-03,inc hosp,3,2024-02-24,Alabama,quantile,0.975,418
2024-02-03,inc hosp,3,2024-02-24,Alabama,quantile,0.99,465
2024-02-03,inc hosp,4,2024-03-02,Alabama,quantile,0.01,93
2024-02-03,inc hosp,4,2024-03-02,Alabama,quantile,0.025,107
2024-02-03,inc hosp,4,2024-03-02,Alabama,quantile,0.05,118
2024-02-03,inc hosp,4,2024-03-02,Alabama,quantile,0.1,134
2024-02-03,inc hosp,4,2024-03-02,Alabama,quantile,0.15,144
2024-02-03,inc hosp,4,2024-03-02,Alabama,quantile,0.2,153
2024-02-03,inc hosp,4,2024-03-02,Alabama,quantile,0.25,163
2024-02-03,inc hosp,4,2024-03-02,Alabama,quantile,0.3,172
2024-02-03,inc hosp,4,2024-03-02,Alabama,quantile,0.35,180
2024-02-03,inc hosp,4,2024-03-02,Alabama,quantile,0.4,188
