reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2022-10-15,inc hosp,1,2022-10-22,Alabama,quantile,0.01,152
2022-10-15,inc hosp,1,2022-10-22,Alabama,quantile,0.025,163
2022-10-15,inc hosp,1,2022-10-22,Alabama,quantile,0.05,175
2022-10-15,inc hosp,1,2022-10-22,Alabama,quantile,0.1,188
2022-10-15,inc hosp,1,2022-10-22,Alabama,quantile,0.15,197
2022-10-15,inc hosp,1,2022-10-22,Alabama,quantile,0.2,204
2022-10-15,inc hosp,1,2022-10-22,Alabama,quantile,0.25,211
2022-10-15,inc hosp,1,2022-10-22,Alabama,quantile,0.3,217
2022-10-15,inc hosp,1,2022-10-22,Alabama,quantile,0.35,223
2022-10-15,inc hosp,1,2022-10-22,Alabama,quantile,0.4,228
2022-10-15,inc hosp,1,2022-10-22,Alabama,quantile,0.45,234
2022-10-15,inc hosp,1,2022-10-22,Alabama,quantile,0.5,239
2022-10-15,inc hosp,1,2022-10-22,Alabama,quantile,0.55,245
2022-10-15,inc hosp,1,2022-10-22,Alabama,quantile,0.6,251
2022-10-15,inc hosp,1,2022-10-22,Alabama,quantile,0.65,258
2022-10-15,inc hosp,1,2022-10-22,Alabama,quantile,0.7,265
2022-10-15,inc hosp,1,2022-10-22,Alabama,quantile,0.75,272
2022-10-15,inc hosp,1,2022-10-22,Alabama,quantile,0.8,282
2022-10-15,inc hosp,1,2022-10-22,Alabama,quantile,0.85,292
2022-10-15,inc hosp,1,2022-10-22,Alabama,quantile,0.9,306
2022-10-15,inc hosp,1,2022-10-22,Alabama,quantile,0.95,328
2022-10-15,inc hosp,1,2022-10-22,Alabama,quantile,0.975,345
2022-10-15,inc hosp,1,2022-10-22,Alabama,quantile,0.99,373
2022-10-15,inc hosp,2,2022-10-29,Alabama,quantile,0.01,136
2022-10-15,inc hosp,2,2022-10-29,Alabama,quantile,0.025,151
2022-10-15,inc hosp,2,2022-10-29,Alabama,quantile,0.05,163
2022-10-15,inc hosp,2,2022-10-29,Alabama,quantile,0.1,180
2022-10-15,inc hosp,2,2022-10-29,Alabama,quantile,0.15,192
2022-10-15,inc hosp,2,2022-10-29,Alabama,quantile,0.2,203
2022-10-15,inc hosp,2,2022-10-29,Alabama,quantile,0.25,211
2022-10-15,inc hosp,2,2022-10-29,Alabama,quantile,0.3,220
2022-10-15,inc hosp,2,2022-10-29,Alabama,quantile,0.35,228
2022-10-15,inc hosp,2,2022-10-29,Alabama,quantile,0.4,237
2022-10-15,inc hosp,2,2022-10-29,Alabama,quantile,0.45,245
2022-10-15,inc hosp,2,2022-10-29,Alabama,quantile,0.5,253
2022-10-15,inc hosp,2,2022-10-29,Alabama,quantile,0.55,261
2022-10-15,inc hosp,2,2022-10-29,Alabama,quantile,0.6,270
2022-10-15,inc hosp,2,2022-10-29,Alabama,quantile,0.65,279
2022-10-15,inc hosp,2,2022-10-29,Alabama,quantile,0.7,289
2022-10-15,inc hosp,2,2022-10-29,Alabama,quantile,0.75,301
2022-10-15,inc hosp,2,2022-10-29,Alabama,quantile,0.8,314
2022-10-15,inc hosp,2,2022-10-29,Alabama,quantile,0.85,330
2022-10-15,inc hosp,2,2022-10-29,Alabama,quantile,0.9,352
2022-10-15,inc hosp,2,2022-10-29,Alabama,quantile,0.95,383
2022-10-15,inc hosp,2,2022-10-29,Alabama,quantile,0.975,423
2022-10-15,inc hosp,2,2022-10-29,Alabama,quantile,0.99,463
2022-10-15,inc hosp,3,2022-11-05,Alabama,quantile,0.01,135
2022-10-15,inc hosp,3,2022-11-05,Alabama,quantile,0.025,154
2022-10-15,inc hosp,3,2022-11-05,Alabama,quantile,0.05,168
2022-10-15,inc hosp,3,2022-11-05,Alabama,quantile,0.1,189
2022-10-15,inc hosp,3,2022-11-05,Alabama,quantile,0.15,204
2022-10-15,inc hosp,3,2022-11-05,Alabama,quantile,0.2,217
2022-10-15,inc hosp,3,2022-11-05,Alabama,quantile,0.25,229
2022-10-15,inc hosp,3,2022-11-05,Alabama,quantile,0.3,240
2022-10-15,inc hosp,3,2022-11-05,Alabama,quantile,0.35,251
2022-10-15,inc hosp,3,2022-11-05,Alabama,quantile,0.4,262
2022-10-15,inc hosp,3,2022-11-05,Alabama,quantile,0.45,272
2022-10-15,inc hosp,3,2022-11-05,Alabama,quantile,0.5,283
2022-10-15,inc hosp,3,2022-11-05,Alabama,quantile,0.55,294
2022-10-15,inc hosp,3,2022-11-05,Alabama,quantile,0.6,307
2022-10-15,inc hosp,3,2022-11-05,Alabama,quantile,0.65,319
2022-10-15,inc hosp,3,2022-11-05,Alabama,quantile,0.7,330
2022-10-15,inc hosp,3,2022-11-05,Alabama,quantile,0.75,346
2022-10-15,inc hosp,3,2022-11-05,Alabama,quantile,0.8,365
2022-10-15,inc hosp,3,2022-11-05,Alabama,quantile,0.85,389
2022-10-15,inc hosp,3,2022-11-05,Alabama,quantile,0.9,417
2022-10-15,inc hosp,3,2022-11-05,Alabama,quantile,0.95,469
2022-10-15,inc hosp,3,2022-11-05,Alabama,quantile,0.975,514
2022-10-15,inc hosp,3,2022-11-05,Alabama,quantile,0.99,588
2022-10-15,inc hosp,4,2022-11-12,Alabama,quantile,0.01,136
2022-10-15,inc hosp,4,2022-11-12,Alabama,quantile,0.025,159
2022-10-15,inc hosp,4,2022-11-12,Alabama,quantile,0.05,179
2022-10-15,inc hosp,4,2022-11-12,Alabama,quantile,0.1,202
2022-10-15,inc hosp,4,2022-11-12,Alabama,quantile,0.15,220
2022-10-15,inc hosp,4,2022-11-12,Alabama,quantile,0.2,236
2022-10-15,inc hosp,4,2022-11-12,Alabama,quantile,0.25,251
2022-10-15,inc hosp,4,2022-11-12,Alabama,quantile,0.3,265
2022-10-15,inc hosp,4,2022-11-12,Alabama,quantile,0.35,279
2022-10-15,inc hosp,4,2022-11-12,Alabama,quantile,0.4,294
2022-10-15,inc hosp,4,2022-11-12,Alabama,quantile,0.45,305
2022-10-15,inc hosp,4,2022-11-12,Alabama,quantile,0.5,320
2022-10-15,inc hosp,4,2022-11-12,Alabama,quantile,0.55,335
2022-10-15,inc hosp,4,2022-11-12,Alabama,quantile,0.6,349
2022-10-15,inc hosp,4,2022-11-12,Alabama,quantile,0.65,368
2022-10-15,inc hosp,4,2022-11-12,Alabama,quantile,0.7,385
2022-10-15,inc hosp,4,2022-11-12,Alabama,quantile,0.75,406
2022-10-15,inc hosp,4,2022-11-12,Alabama,quantile,0.8,432
2022-10-15,inc hosp,4,2022-11-12,Alabama,quantile,0.85,462
2022-10-15,inc hosp,4,2022-11-12,Alabama,quantile,0.9,502
2022-10-15,inc hosp,4,2022-11-12,Alabama,quantile,0.95,573
2022-10-15,inc hosp,4,2022-11-12,Alabama,quantile,0.975,643
2022-10-15,inc hosp,4,2022-11-12,Alabama,quantile,0.99,729
2022-10-15,inc hosp,1,2022-10-22,Alaska,quantile,0.01,15
2022-10-15,inc hosp,1,2022-10-22,Alaska,quantile,0.025,17
2022-10-15,inc hosp,1,2022-10-22,Alaska,quantile,0.05,20
2022-10-15,inc hosp,1,2022-10-22,Alaska,quantile,0.1,23
2022-10-15,inc hosp,1,2022-10-22,Alaska,quantile,0.15,26
2022-10-15,inc hosp,1,2022-10-22,Alaska,quantile,0.2,28
2022-10-15,inc hosp,1,2022-10-22,Alaska,quantile,0.25,30
2022-10-15,inc hosp,1,2022-10-22,Alaska,quantile,0.3,31
2022-10-15,inc hosp,1,2022-10-22,Alaska,quantile,0.35,33
2022-10-15,inc hosp,1,2022-10-22,Alaska,quantile,0.4,35
2022-10-15,inc hosp,1,2022-10-22,Alaska,quantile,0.45,36
2022-10-15,inc hosp,1,2022-10-22,Alaska,quantile,0.5,38
2022-10-15,inc hosp,1,2022-10-22,Alaska,quantile,0.55,40
2022-10-15,inc hosp,1,2022-10-22,Alaska,quantile,0.6,42
2022-10-15,inc hosp,1,2022-10-22,Alaska,quantile,0.65,44
2022-10-15,inc hosp,1,2022-10-22,Alaska,quantile,0.7,46
2022-10-15,inc hosp,1,2022-10-22,Alaska,quantile,0.75,49
2022-10-15,inc hosp,1,2022-10-22,Alaska,quantile,0.8,52
2022-10-15,inc hosp,1,2022-10-22,Alaska,quantile,0.85,56
2022-10-15,inc hosp,1,2022-10-22,Alaska,quantile,0.9,61
2022-10-15,inc hosp,1,2022-10-22,Alaska,quantile,0.95,69
2022-10-15,inc hosp,1,2022-10-22,Alaska,quantile,0.975,78
2022-10-15,inc hosp,1,2022-10-22,Alaska,quantile,0.99,86
2022-10-15,inc hosp,2,2022-10-29,Alaska,quantile,0.01,11
2022-10-15,inc hosp,2,2022-10-29,Alaska,quantile,0.025,14
2022-10-15,inc hosp,2,2022-10-29,Alaska,quantile,0.05,17
2022-10-15,inc hosp,2,2022-10-29,Alaska,quantile,0.1,20
2022-10-15,inc hosp,2,2022-10-29,Alaska,quantile,0.15,23
2022-10-15,inc hosp,2,2022-10-29,Alaska,quantile,0.2,26
2022-10-15,inc hosp,2,2022-10-29,Alaska,quantile,0.25,28
2022-10-15,inc hosp,2,2022-10-29,Alaska,quantile,0.3,30
2022-10-15,inc hosp,2,2022-10-29,Alaska,quantile,0.35,33
2022-10-15,inc hosp,2,2022-10-29,Alaska,quantile,0.4,35
2022-10-15,inc hosp,2,2022-10-29,Alaska,quantile,0.45,37
2022-10-15,inc hosp,2,2022-10-29,Alaska,quantile,0.5,40
2022-10-15,inc hosp,2,2022-10-29,Alaska,quantile,0.55,42
2022-10-15,inc hosp,2,2022-10-29,Alaska,quantile,0.6,45
2022-10-15,inc hosp,2,2022-10-29,Alaska,quantile,0.65,48
2022-10-15,inc hosp,2,2022-10-29,Alaska,quantile,0.7,51
2022-10-15,inc hosp,2,2022-10-29,Alaska,quantile,0.75,55
2022-10-15,inc hosp,2,2022-10-29,Alaska,quantile,0.8,59
2022-10-15,inc hosp,2,2022-10-29,Alaska,quantile,0.85,64
2022-10-15,inc hosp,2,2022-10-29,Alaska,quantile,0.9,72
2022-10-15,inc hosp,2,2022-10-29,Alaska,quantile,0.95,85
2022-10-15,inc hosp,2,2022-10-29,Alaska,quantile,0.975,96
2022-10-15,inc hosp,2,2022-10-29,Alaska,quantile,0.99,118
2022-10-15,inc hosp,3,2022-11-05,Alaska,quantile,0.01,10
2022-10-15,inc hosp,3,2022-11-05,Alaska,quantile,0.025,13
2022-10-15,inc hosp,3,2022-11-05,Alaska,quantile,0.05,16
2022-10-15,inc hosp,3,2022-11-05,Alaska,quantile,0.1,20
2022-10-15,inc hosp,3,2022-11-05,Alaska,quantile,0.15,23
2022-10-15,inc hosp,3,2022-11-05,Alaska,quantile,0.2,26
2022-10-15,inc hosp,3,2022-11-05,Alaska,quantile,0.25,29
2022-10-15,inc hosp,3,2022-11-05,Alaska,quantile,0.3,32
2022-10-15,inc hosp,3,2022-11-05,Alaska,quantile,0.35,34
2022-10-15,inc hosp,3,2022-11-05,Alaska,quantile,0.4,37
2022-10-15,inc hosp,3,2022-11-05,Alaska,quantile,0.45,40
2022-10-15,inc hosp,3,2022-11-05,Alaska,quantile,0.5,43
2022-10-15,inc hosp,3,2022-11-05,Alaska,quantile,0.55,46
2022-10-15,inc hosp,3,2022-11-05,Alaska,quantile,0.6,50
2022-10-15,inc hosp,3,2022-11-05,Alaska,quantile,0.65,53
2022-10-15,inc hosp,3,2022-11-05,Alaska,quantile,0.7,58
2022-10-15,inc hosp,3,2022-11-05,Alaska,quantile,0.75,63
2022-10-15,inc hosp,3,2022-11-05,Alaska,quantile,0.8,68
2022-10-15,inc hosp,3,2022-11-05,Alaska,quantile,0.85,76
2022-10-15,inc hosp,3,2022-11-05,Alaska,quantile,0.9,86
2022-10-15,inc hosp,3,2022-11-05,Alaska,quantile,0.95,104
2022-10-15,inc hosp,3,2022-11-05,Alaska,quantile,0.975,127
2022-10-15,inc hosp,3,2022-11-05,Alaska,quantile,0.99,156
2022-10-15,inc hosp,4,2022-11-12,Alaska,quantile,0.01,9
2022-10-15,inc hosp,4,2022-11-12,Alaska,quantile,0.025,13
