reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value,mean
2022-11-19,inc hosp,1,2022-11-26,California,quantile,0.025,51,110.976
2022-11-19,inc hosp,1,2022-11-26,California,quantile,0.25,83,110.976
2022-11-19,inc hosp,1,2022-11-26,California,quantile,0.5,105,110.976
2022-11-19,inc hosp,1,2022-11-26,California,quantile,0.75,133,110.976
2022-11-19,inc hosp,1,2022-11-26,California,quantile,0.975,204,110.976
2022-11-19,inc hosp,2,2022-12-03,California,quantile,0.025,44,129.5426
2022-11-19,inc hosp,2,2022-12-03,California,quantile,0.25,84,129.5426
2022-11-19,inc hosp,2,2022-12-03,California,quantile,0.5,116,129.5426
2022-11-19,inc hosp,2,2022-12-03,California,quantile,0.75,160,129.5426
2022-11-19,inc hosp,2,2022-12-03,California,quantile,0.975,290,129.5426
2022-11-19,inc hosp,3,2022-12-10,California,quantile,0.025,39,145.9798
2022-11-19,inc hosp,3,2022-12-10,California,quantile,0.25,84,145.9798
2022-11-19,inc hosp,3,2022-12-10,California,quantile,0.5,126,145.9798
2022-11-19,inc hosp,3,2022-12-10,California,quantile,0.75,183,145.9798
2022-11-19,inc hosp,3,2022-12-10,California,quantile,0.975,376,145.9798
2022-11-19,inc hosp,4,2022-12-17,California,quantile,0.025,36,160.3976
2022-11-19,inc hosp,4,2022-12-17,California,quantile,0.25,83,160.3976
2022-11-19,inc hosp,4,2022-12-17,California,quantile,0.5,131,160.3976
2022-11-19,inc hosp,4,2022-12-17,California,quantile,0.75,202,160.3976
2022-11-19,inc hosp,4,2022-12-17,California,quantile,0.975,471,160.3976
2022-11-19,inc hosp,1,2022-11-26,Colorado,quantile,0.025,158,321.125
2022-11-19,inc hosp,1,2022-11-26,Colorado,quantile,0.25,242,321.125
2022-11-19,inc hosp,1,2022-11-26,Colorado,quantile,0.5,304,321.125
2022-11-19,inc hosp,1,2022-11-26,Colorado,quantile,0.75,381,321.125
2022-11-19,inc hosp,1,2022-11-26,Colorado,quantile,0.975,579,321.125
2022-11-19,inc hosp,2,2022-12-03,Colorado,quantile,0.025,127,357.7638
2022-11-19,inc hosp,2,2022-12-03,Colorado,quantile,0.25,239,357.7638
2022-11-19,inc hosp,2,2022-12-03,Colorado,quantile,0.5,322,357.7638
2022-11-19,inc hosp,2,2022-12-03,Colorado,quantile,0.75,439,357.7638
2022-11-19,inc hosp,2,2022-12-03,Colorado,quantile,0.975,785,357.7638
2022-11-19,inc hosp,3,2022-12-10,Colorado,quantile,0.025,108,388.581
2022-11-19,inc hosp,3,2022-12-10,Colorado,quantile,0.25,233,388.581
2022-11-19,inc hosp,3,2022-12-10,Colorado,quantile,0.5,337,388.581
2022-11-19,inc hosp,3,2022-12-10,Colorado,quantile,0.75,481,388.581
2022-11-19,inc hosp,3,2022-12-10,Colorado,quantile,0.975,981,388.581
2022-11-19,inc hosp,4,2022-12-17,Colorado,quantile,0.025,99,409.6506
2022-11-19,inc hosp,4,2022-12-17,Colorado,quantile,0.25,216,409.6506
2022-11-19,inc hosp,4,2022-12-17,Colorado,quantile,0.5,335,409.6506
2022-11-19,inc hosp,4,2022-12-17,Colorado,quantile,0.75,516,409.6506
2022-11-19,inc hosp,4,2022-12-17,Colorado,quantile,0.975,1156,409.6506
2022-11-19,inc hosp,1,2022-11-26,Connecticut,quantile,0.025,16,39.8772
2022-11-19,inc hosp,1,2022-11-26,Connecticut,quantile,0.25,29,39.8772
2022-11-19,inc hosp,1,2022-11-26,Connecticut,quantile,0.5,37,39.8772
2022-11-19,inc hosp,1,2022-11-26,Connecticut,quantile,0.75,48,39.8772
2022-11-19,inc hosp,1,2022-11-26,Connecticut,quantile,0.975,79,39.8772
2022-11-19,inc hosp,2,2022-12-03,Connecticut,quantile,0.025,15,46.6318
2022-11-19,inc hosp,2,2022-12-03,Connecticut,quantile,0.25,30,46.6318
2022-11-19,inc hosp,2,2022-12-03,Connecticut,quantile,0.5,42,46.6318
2022-11-19,inc hosp,2,2022-12-03,Connecticut,quantile,0.75,58,46.6318
2022-11-19,inc hosp,2,2022-12-03,Connecticut,quantile,0.975,107,46.6318
2022-11-19,inc hosp,3,2022-12-10,Connecticut,quantile,0.025,13,53.9276
2022-11-19,inc hosp,3,2022-12-10,Connecticut,quantile,0.25,31,53.9276
2022-11-19,inc hosp,3,2022-12-10,Connecticut,quantile,0.5,46,53.9276
2022-11-19,inc hosp,3,2022-12-10,Connecticut,quantile,0.75,67,53.9276
2022-11-19,inc hosp,3,2022-12-10,Connecticut,quantile,0.975,143,53.9276
2022-11-19,inc hosp,4,2022-12-17,Connecticut,quantile,0.025,13,59.9152
2022-11-19,inc hosp,4,2022-12-17,Connecticut,quantile,0.25,31,59.9152
2022-11-19,inc hosp,4,2022-12-17,Connecticut,quantile,0.5,49,59.9152
2022-11-19,inc hosp,4,2022-12-17,Connecticut,quantile,0.75,76,59.9152
2022-11-19,inc hosp,4,2022-12-17,Connecticut,quantile,0.975,173,59.9152
2022-11-19,inc hosp,1,2022-11-26,Georgia,quantile,0.025,20,47.521
2022-11-19,inc hosp,1,2022-11-26,Georgia,quantile,0.25,34,47.521
2022-11-19,inc hosp,1,2022-11-26,Georgia,quantile,0.5,44,47.521
2022-11-19,inc hosp,1,2022-11-26,Georgia,quantile,0.75,58,47.521
