reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value,mean
2024-03-30,inc hosp,1,2024-04-06,California,quantile,0.025,0,4.8148
2024-03-30,inc hosp,1,2024-04-06,California,quantile,0.25,3,4.8148
2024-03-30,inc hosp,1,2024-04-06,California,quantile,0.5,4,4.8148
2024-03-30,inc hosp,1,2024-04-06,California,quantile,0.75,6,4.8148
2024-03-30,inc hosp,1,2024-04-06,California,quantile,0.975,12,4.8148
2024-03-30,inc hosp,2,2024-04-13,California,quantile,0.025,0,4.4074
2024-03-30,inc hosp,2,2024-04-13,California,quantile,0.25,2,4.4074
2024-03-30,inc hosp,2,2024-04-13,California,quantile,0.5,4,4.4074
2024-03-30,inc hosp,2,2024-04-13,California,quantile,0.75,6,4.4074
2024-03-30,inc hosp,2,2024-04-13,California,quantile,0.975,12,4.4074
2024-03-30,inc hosp,3,2024-04-20,California,quantile,0.025,0,4.0982
2024-03-30,inc hosp,3,2024-04-20,California,quantile,0.25,2,4.0982
2024-03-30,inc hosp,3,2024-04-20,California,quantile,0.5,3,4.0982
2024-03-30,inc hosp,3,2024-04-20,California,quantile,0.75,6,4.0982
2024-03-30,inc hosp,3,2024-04-20,California,quantile,0.975,12,4.0982
2024-03-30,inc hosp,4,2024-04-27,California,quantile,0.025,0,3.598
2024-03-30,inc hosp,4,2024-04-27,California,quantile,0.25,1,3.598
2024-03-30,inc hosp,4,2024-04-27,California,quantile,0.5,3,3.598
2024-03-30,inc hosp,4,2024-04-27,California,quantile,0.75,5,3.598
2024-03-30,inc hosp,4,2024-04-27,California,quantile,0.975,12,3.598
2024-03-30,inc hosp,1,2024-04-06,Colorado,quantile,0.025,14,32.9146
2024-03-30,inc hosp,1,2024-04-06,Colorado,quantile,0.25,24,32.9146
2024-03-30,inc hosp,1,2024-04-06,Colorado,quantile,0.5,31,32.9146
2024-03-30,inc hosp,1,2024-04-06,Colorado,quantile,0.75,40,32.9146
2024-03-30,inc hosp,1,2024-04-06,Colorado,quantile,0.975,62,32.9146
2024-03-30,inc hosp,2,2024-04-13,Colorado,quantile,0.025,9,28.7332
2024-03-30,inc hosp,2,2024-04-13,Colorado,quantile,0.25,19,28.7332
2024-03-30,inc hosp,2,2024-04-13,Colorado,quantile,0.5,26,28.7332
2024-03-30,inc hosp,2,2024-04-13,Colorado,quantile,0.75,36,28.7332
2024-03-30,inc hosp,2,2024-04-13,Colorado,quantile,0.975,64,28.7332
2024-03-30,inc hosp,3,2024-04-20,Colorado,quantile,0.025,6,24.7516
2024-03-30,inc hosp,3,2024-04-20,Colorado,quantile,0.25,15,24.7516
