reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value,mean
2023-05-06,inc hosp,1,2023-05-13,California,quantile,0.025,0,1.6598
2023-05-06,inc hosp,1,2023-05-13,California,quantile,0.25,1,1.6598
2023-05-06,inc hosp,1,2023-05-13,California,quantile,0.5,1,1.6598
2023-05-06,inc hosp,1,2023-05-13,California,quantile,0.75,2,1.6598
2023-05-06,inc hosp,1,2023-05-13,California,quantile,0.975,5,1.6598
2023-05-06,inc hosp,2,2023-05-20,California,quantile,0.025,0,1.5414
2023-05-06,inc hosp,2,2023-05-20,California,quantile,0.25,0,1.5414
2023-05-06,inc hosp,2,2023-05-20,California,quantile,0.5,1,1.5414
2023-05-06,inc hosp,2,2023-05-20,California,quantile,0.75,2,1.5414
2023-05-06,inc hosp,2,2023-05-20,California,quantile,0.975,5,1.5414
2023-05-06,inc hosp,3,2023-05-27,California,quantile,0.025,0,1.5098
2023-05-06,inc hosp,3,2023-05-27,California,quantile,0.25,0,1.5098
2023-05-06,inc hosp,3,2023-05-27,California,quantile,0.5,1,1.5098
2023-05-06,inc hosp,3,2023-05-27,California,quantile,0.75,2,1.5098
2023-05-06,inc hosp,3,2023-05-27,California,quantile,0.975,6,1.5098
2023-05-06,inc hosp,4,2023-06-03,California,quantile,0.025,0,1.4964
2023-05-06,inc hosp,4,2023-06-03,California,quantile,0.25,0,1.4964
2023-05-06,inc hosp,4,2023-06-03,California,quantile,0.5,1,1.4964
2023-05-06,inc hosp,4,2023-06-03,California,quantile,0.75,2,1.4964
2023-05-06,inc hosp,4,2023-06-03,California,quantile,0.975,6,1.4964
2023-05-06,inc hosp,1,2023-05-13,Colorado,quantile,0.025,0,2.5392
2023-05-06,inc hosp,1,2023-05-13,Colorado,quantile,0.25,1,2.5392
2023-05-06,inc hosp,1,2023-05-13,Colorado,quantile,0.5,2,2.5392
2023-05-06,inc hosp,1,2023-05-13,Colorado,quantile,0.75,4,2.5392
2023-05-06,inc hosp,1,2023-05-13,Colorado,quantile,0.975,7,2.5392
2023-05-06,inc hosp,2,2023-05-20,Colorado,quantile,0.025,0,2.354
2023-05-06,inc hosp,2,2023-05-20,Colorado,quantile,0.25,1,2.354
2023-05-06,inc hosp,2,2023-05-20,Colorado,quantile,0.5,2,2.354
2023-05-06,inc hosp,2,2023-05-20,Colorado,quantile,0.75,3,2.354
2023-05-06,inc hosp,2,2023-05-20,Colorado,quantile,0.975,7,2.354
2023-05-06,inc hosp,3,2023-05-27,Colorado,quantile,0.025,0,2.21
2023-05-06,inc hosp,3,2023-05-27,Colorado,quantile,0.25,1,2.21
2023-05-06,inc hosp,3,2023-05-27,Colorado,quantile,0.5,2,2.21
2023-05-06,inc hosp,3,2023-05-27,Colorado,quantile,0.75,3,2.21
2023-05-06,inc hosp,3,2023-05-27,Colorado,quantile,0.975,8,2.21
2023-05-06,inc hosp,4,2023-06-03,Colorado,quantile,0.025,0,2.1794
2023-05-06,inc hosp,4,2023-06-03,Colorado,quantile,0.25,1,2.1794
2023-05-06,inc hosp,4,2023-06-03,Colorado,quantile,0.5,2,2.1794
2023-05-06,inc hosp,4,2023-06-03,Colorado,quantile,0.75,3,2.1794
2023-05-06,inc hosp,4,2023-06-03,Colorado,quantile,0.975,8,2.1794
2023-05-06,inc hosp,1,2023-05-13,Connecticut,quantile,0.025,0,0.9764
2023-05-06,inc hosp,1,2023-05-13,Connecticut,quantile,0.25,0,0.9764
2023-05-06,inc hosp,1,2023-05-13,Connecticut,quantile,0.5,1,0.9764
2023-05-06,inc hosp,1,2023-05-13,Connecticut,quantile,0.75,1,0.9764
2023-05-06,inc hosp,1,2023-05-13,Connecticut,quantile,0.975,4,0.9764
2023-05-06,inc hosp,2,2023-05-20,Connecticut,quantile,0.025,0,0.9222
2023-05-06,inc hosp,2,2023-05-20,Connecticut,quantile,0.25,0,0.9222
2023-05-06,inc hosp,2,2023-05-20,Connecticut,quantile,0.5,1,0.9222
2023-05-06,inc hosp,2,2023-05-20,Connecticut,quantile,0.75,1,0.9222
2023-05-06,inc hosp,2,2023-05-20,Connecticut,quantile,0.975,4,0.9222
2023-05-06,inc hosp,3,2023-05-27,Connecticut,quantile,0.025,0,0.8868
2023-05-06,inc hosp,3,2023-05-27,Connecticut,quantile,0.25,0,0.8868
2023-05-06,inc hosp,3,2023-05-27,Connecticut,quantile,0.5,1,0.8868
2023-05-06,inc hosp,3,2023-05-27,Connecticut,quantile,0.75,1,0.8868
2023-05-06,inc hosp,3,2023-05-27,Connecticut,quantile,0.975,4,0.8868
2023-05-06,inc hosp,4,2023-06-03,Connecticut,quantile,0.025,0,0.884
2023-05-06,inc hosp,4,2023-06-03,Connecticut,quantile,0.25,0,0.884
2023-05-06,inc hosp,4,2023-06-03,Connecticut,quantile,0.5,1,0.884
2023-05-06,inc hosp,4,2023-06-03,Connecticut,quantile,0.75,1,0.884
2023-05-06,inc hosp,4,2023-06-03,Connecticut,quantile,0.975,4,0.884
2023-05-06,inc hosp,1,2023-05-13,Georgia,quantile,0.025,0,3.7498
2023-05-06,inc hosp,1,2023-05-13,Georgia,quantile,0.25,2,3.7498
2023-05-06,inc hosp,1,2023-05-13,Georgia,quantile,0.5,3,3.7498
2023-05-06,inc hosp,1,2023-05-13,Georgia,quantile,0.75,5,3.7498
2023-05-06,inc hosp,1,2023-05-13,Georgia,quantile,0.975,10,3.7498
2023-05-06,inc hosp,2,2023-05-20,Georgia,quantile,0.025,0,3.6114
2023-05-06,inc hosp,2,2023-05-20,Georgia,quantile,0.25,2,3.6114
2023-05-06,inc hosp,2,2023-05-20,Georgia,quantile,0.5,3,3.6114
2023-05-06,inc hosp,2,2023-05-20,Georgia,quantile,0.75,5,3.6114
2023-05-06,inc hosp,2,2023-05-20,Georgia,quantile,0.975,11,3.6114
2023-05-06,inc hosp,3,2023-05-27,Georgia,quantile,0.025,0,3.4834
2023-05-06,inc hosp,3,2023-05-27,Georgia,quantile,0.25,1,3.4834
2023-05-06,inc hosp,3,2023-05-27,Georgia,quantile,0.5,3,3.4834
2023-05-06,inc hosp,3,2023-05-27,Georgia,quantile,0.75,5,3.4834
2023-05-06,inc hosp,3,2023-05-27,Georgia,quantile,0.975,11,3.4834
2023-05-06,inc hosp,4,2023-06-03,Georgia,quantile,0.025,0,3.4668
2023-05-06,inc hosp,4,2023-06-03,Georgia,quantile,0.25,1,3.4668
2023-05-06,inc hosp,4,2023-06-03,Georgia,quantile,0.5,3,3.4668
2023-05-06,inc hosp,4,2023-06-03,Georgia,quantile,0.75,5,3.4668
2023-05-06,inc hosp,4,2023-06-03,Georgia,quantile,0.975,12,3.4668
2023-05-06,inc hosp,1,2023-05-13,Maryland,quantile,0.025,0,2.0248
2023-05-06,inc hosp,1,2023-05-13,Maryland,quantile,0.25,1,2.0248
2023-05-06,inc hosp,1,2023-05-13,Maryland,quantile,0.5,2,2.0248
2023-05-06,inc hosp,1,2023-05-13,Maryland,quantile,0.75,3,2.0248
2023-05-06,inc hosp,1,2023-05-13,Maryland,quantile,0.975,6,2.0248
2023-05-06,inc hosp,2,2023-05-20,Maryland,quantile,0.025,0,1.8998
2023-05-06,inc hosp,2,2023-05-20,Maryland,quantile,0.25,1,1.8998
2023-05-06,inc hosp,2,2023-05-20,Maryland,quantile,0.5,1,1.8998
2023-05-06,inc hosp,2,2023-05-20,Maryland,quantile,0.75,3,1.8998
2023-05-06,inc hosp,2,2023-05-20,Maryland,quantile,0.975,6,1.8998
2023-05-06,inc hosp,3,2023-05-27,Maryland,quantile,0.025,0,1.8272
2023-05-06,inc hosp,3,2023-05-27,Maryland,quantile,0.25,0,1.8272
2023-05-06,inc hosp,3,2023-05-27,Maryland,quantile,0.5,1,1.8272
2023-05-06,inc hosp,3,2023-05-27,Maryland,quantile,0.75,3,1.8272
2023-05-06,inc hosp,3,2023-05-27,Maryland,quantile,0.975,7,1.8272
2023-05-06,inc hosp,4,2023-06-03,Maryland,quantile,0.025,0,1.7686
2023-05-06,inc hosp,4,2023-06-03,Maryland,quantile,0.25,0,1.7686
2023-05-06,inc hosp,4,2023-06-03,Maryland,quantile,0.5,1,1.7686
2023-05-06,inc hosp,4,2023-06-03,Maryland,quantile,0.75,3,1.7686
2023-05-06,inc hosp,4,2023-06-03,Maryland,quantile,0.975,7,1.7686
2023-05-06,inc hosp,1,2023-05-13,Michigan,quantile,0.025,0,0.7416
2023-05-06,inc hosp,1,2023-05-13,Michigan,quantile,0.25,0,0.7416
2023-05-06,inc hosp,1,2023-05-13,Michigan,quantile,0.5,0,0.7416
2023-05-06,inc hosp,1,2023-05-13,Michigan,quantile,0.75,1,0.7416
2023-05-06,inc hosp,1,2023-05-13,Michigan,quantile,0.975,3,0.7416
2023-05-06,inc hosp,2,2023-05-20,Michigan,quantile,0.025,0,0.718
2023-05-06,inc hosp,2,2023-05-20,Michigan,quantile,0.25,0,0.718
2023-05-06,inc hosp,2,2023-05-20,Michigan,quantile,0.5,0,0.718
