reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value,mean
2023-11-18,inc hosp,1,2023-11-25,California,quantile,0.025,47,101.3848
2023-11-18,inc hosp,1,2023-11-25,California,quantile,0.25,76,101.3848
2023-11-18,inc hosp,1,2023-11-25,California,quantile,0.5,96,101.3848
2023-11-18,inc hosp,1,2023-11-25,California,quantile,0.75,121,101.3848
2023-11-18,inc hosp,1,2023-11-25,California,quantile,0.975,185,101.3848
2023-11-18,inc hosp,2,2023-12-02,California,quantile,0.025,41,114.4002
2023-11-18,inc hosp,2,2023-12-02,California,quantile,0.25,75,114.4002
2023-11-18,inc hosp,2,2023-12-02,California,quantile,0.5,103,114.4002
2023-11-18,inc hosp,2,2023-12-02,California,quantile,0.75,140,114.4002
2023-11-18,inc hosp,2,2023-12-02,California,quantile,0.975,253,114.4002
2023-11-18,inc hosp,3,2023-12-09,California,quantile,0.025,36,125.4464
2023-11-18,inc hosp,3,2023-12-09,California,quantile,0.25,76,125.4464
2023-11-18,inc hosp,3,2023-12-09,California,quantile,0.5,109,125.4464
2023-11-18,inc hosp,3,2023-12-09,California,quantile,0.75,156,125.4464
2023-11-18,inc hosp,3,2023-12-09,California,quantile,0.975,312,125.4464
2023-11-18,inc hosp,4,2023-12-16,California,quantile,0.025,32,131.6472
2023-11-18,inc hosp,4,2023-12-16,California,quantile,0.25,72,131.6472
2023-11-18,inc hosp,4,2023-12-16,California,quantile,0.5,110,131.6472
2023-11-18,inc hosp,4,2023-12-16,California,quantile,0.75,164,131.6472
2023-11-18,inc hosp,4,2023-12-16,California,quantile,0.975,371,131.6472
2023-11-18,inc hosp,1,2023-11-25,Colorado,quantile,0.025,36,78.3054
2023-11-18,inc hosp,1,2023-11-25,Colorado,quantile,0.25,58,78.3054
2023-11-18,inc hosp,1,2023-11-25,Colorado,quantile,0.5,74,78.3054
2023-11-18,inc hosp,1,2023-11-25,Colorado,quantile,0.75,94,78.3054
2023-11-18,inc hosp,1,2023-11-25,Colorado,quantile,0.975,145,78.3054
2023-11-18,inc hosp,2,2023-12-02,Colorado,quantile,0.025,31,89.8826
2023-11-18,inc hosp,2,2023-12-02,Colorado,quantile,0.25,60,89.8826
2023-11-18,inc hosp,2,2023-12-02,Colorado,quantile,0.5,82,89.8826
2023-11-18,inc hosp,2,2023-12-02,Colorado,quantile,0.75,112,89.8826
2023-11-18,inc hosp,2,2023-12-02,Colorado,quantile,0.975,196,89.8826
2023-11-18,inc hosp,3,2023-12-09,Colorado,quantile,0.025,28,99.4674
2023-11-18,inc hosp,3,2023-12-09,Colorado,quantile,0.25,59,99.4674
2023-11-18,inc hosp,3,2023-12-09,Colorado,quantile,0.5,87,99.4674
2023-11-18,inc hosp,3,2023-12-09,Colorado,quantile,0.75,125,99.4674
2023-11-18,inc hosp,3,2023-12-09,Colorado,quantile,0.975,246,99.4674
2023-11-18,inc hosp,4,2023-12-16,Colorado,quantile,0.025,25,104.8426
2023-11-18,inc hosp,4,2023-12-16,Colorado,quantile,0.25,57,104.8426
2023-11-18,inc hosp,4,2023-12-16,Colorado,quantile,0.5,87,104.8426
2023-11-18,inc hosp,4,2023-12-16,Colorado,quantile,0.75,134,104.8426
2023-11-18,inc hosp,4,2023-12-16,Colorado,quantile,0.975,285,104.8426
2023-11-18,inc hosp,1,2023-11-25,Connecticut,quantile,0.025,17,41.2372
2023-11-18,inc hosp,1,2023-11-25,Connecticut,quantile,0.25,30,41.2372
2023-11-18,inc hosp,1,2023-11-25,Connecticut,quantile,0.5,39,41.2372
2023-11-18,inc hosp,1,2023-11-25,Connecticut,quantile,0.75,50,41.2372
2023-11-18,inc hosp,1,2023-11-25,Connecticut,quantile,0.975,79,41.2372
2023-11-18,inc hosp,2,2023-12-02,Connecticut,quantile,0.025,15,46.7568
2023-11-18,inc hosp,2,2023-12-02,Connecticut,quantile,0.25,30,46.7568
2023-11-18,inc hosp,2,2023-12-02,Connecticut,quantile,0.5,42,46.7568
2023-11-18,inc hosp,2,2023-12-02,Connecticut,quantile,0.75,58,46.7568
2023-11-18,inc hosp,2,2023-12-02,Connecticut,quantile,0.975,106,46.7568
2023-11-18,inc hosp,3,2023-12-09,Connecticut,quantile,0.025,13,51.1494
2023-11-18,inc hosp,3,2023-12-09,Connecticut,quantile,0.25,30,51.1494
2023-11-18,inc hosp,3,2023-12-09,Connecticut,quantile,0.5,44,51.1494
2023-11-18,inc hosp,3,2023-12-09,Connecticut,quantile,0.75,64,51.1494
2023-11-18,inc hosp,3,2023-12-09,Connecticut,quantile,0.975,128,51.1494
2023-11-18,inc hosp,4,2023-12-16,Connecticut,quantile,0.025,12,53.861
2023-11-18,inc hosp,4,2023-12-16,Connecticut,quantile,0.25,29,53.861
2023-11-18,inc hosp,4,2023-12-16,Connecticut,quantile,0.5,45,53.861
2023-11-18,inc hosp,4,2023-12-16,Connecticut,quantile,0.75,68,53.861
2023-11-18,inc hosp,4,2023-12-16,Connecticut,quantile,0.975,151,53.861
2023-11-18,inc hosp,1,2023-11-25,Georgia,quantile,0.025,66,136.9974
2023-11-18,inc hosp,1,2023-11-25,Georgia,quantile,0.25,103,136.9974
2023-11-18,inc hosp,1,2023-11-25,Georgia,quantile,0.5,130,136.9974
2023-11-18,inc hosp,1,2023-11-25,Georgia,quantile,0.75,162,136.9974
2023-11-18,inc hosp,1,2023-11-25,Georgia,quantile,0.975,253,136.9974
2023-11-18,inc hosp,2,2023-12-02,Georgia,quantile,0.025,60,159.6526
2023-11-18,inc hosp,2,2023-12-02,Georgia,quantile,0.25,106,159.6526
2023-11-18,inc hosp,2,2023-12-02,Georgia,quantile,0.5,144,159.6526
2023-11-18,inc hosp,2,2023-12-02,Georgia,quantile,0.75,196,159.6526
2023-11-18,inc hosp,2,2023-12-02,Georgia,quantile,0.975,353,159.6526
2023-11-18,inc hosp,3,2023-12-09,Georgia,quantile,0.025,52,179.3824
2023-11-18,inc hosp,3,2023-12-09,Georgia,quantile,0.25,107,179.3824
2023-11-18,inc hosp,3,2023-12-09,Georgia,quantile,0.5,155,179.3824
2023-11-18,inc hosp,3,2023-12-09,Georgia,quantile,0.75,223,179.3824
