reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value,mean
2024-01-13,inc hosp,1,2024-01-20,California,quantile,0.025,28,59.8504
2024-01-13,inc hosp,1,2024-01-20,California,quantile,0.25,45,59.8504
2024-01-13,inc hosp,1,2024-01-20,California,quantile,0.5,57,59.8504
2024-01-13,inc hosp,1,2024-01-20,California,quantile,0.75,71,59.8504
2024-01-13,inc hosp,1,2024-01-20,California,quantile,0.975,110,59.8504
2024-01-13,inc hosp,2,2024-01-27,California,quantile,0.025,18,53.3436
2024-01-13,inc hosp,2,2024-01-27,California,quantile,0.25,35,53.3436
2024-01-13,inc hosp,2,2024-01-27,California,quantile,0.5,48,53.3436
2024-01-13,inc hosp,2,2024-01-27,California,quantile,0.75,67,53.3436
2024-01-13,inc hosp,2,2024-01-27,California,quantile,0.975,115,53.3436
2024-01-13,inc hosp,3,2024-02-03,California,quantile,0.025,13,48.0588
2024-01-13,inc hosp,3,2024-02-03,California,quantile,0.25,28,48.0588
2024-01-13,inc hosp,3,2024-02-03,California,quantile,0.5,42,48.0588
2024-01-13,inc hosp,3,2024-02-03,California,quantile,0.75,60,48.0588
2024-01-13,inc hosp,3,2024-02-03,California,quantile,0.975,121,48.0588
2024-01-13,inc hosp,4,2024-02-10,California,quantile,0.025,9,43.2544
2024-01-13,inc hosp,4,2024-02-10,California,quantile,0.25,23,43.2544
2024-01-13,inc hosp,4,2024-02-10,California,quantile,0.5,36,43.2544
2024-01-13,inc hosp,4,2024-02-10,California,quantile,0.75,55,43.2544
2024-01-13,inc hosp,4,2024-02-10,California,quantile,0.975,120,43.2544
2024-01-13,inc hosp,1,2024-01-20,Colorado,quantile,0.025,56,113.8746
2024-01-13,inc hosp,1,2024-01-20,Colorado,quantile,0.25,86,113.8746
2024-01-13,inc hosp,1,2024-01-20,Colorado,quantile,0.5,108,113.8746
2024-01-13,inc hosp,1,2024-01-20,Colorado,quantile,0.75,136,113.8746
2024-01-13,inc hosp,1,2024-01-20,Colorado,quantile,0.975,203,113.8746
2024-01-13,inc hosp,2,2024-01-27,Colorado,quantile,0.025,37,98.6198
2024-01-13,inc hosp,2,2024-01-27,Colorado,quantile,0.25,66,98.6198
2024-01-13,inc hosp,2,2024-01-27,Colorado,quantile,0.5,89,98.6198
2024-01-13,inc hosp,2,2024-01-27,Colorado,quantile,0.75,121,98.6198
2024-01-13,inc hosp,2,2024-01-27,Colorado,quantile,0.975,213,98.6198
2024-01-13,inc hosp,3,2024-02-03,Colorado,quantile,0.025,26,87.5162
2024-01-13,inc hosp,3,2024-02-03,Colorado,quantile,0.25,53,87.5162
2024-01-13,inc hosp,3,2024-02-03,Colorado,quantile,0.5,76,87.5162
2024-01-13,inc hosp,3,2024-02-03,Colorado,quantile,0.75,110,87.5162
2024-01-13,inc hosp,3,2024-02-03,Colorado,quantile,0.975,213,87.5162
2024-01-13,inc hosp,4,2024-02-10,Colorado,quantile,0.025,19,76.6802
2024-01-13,inc hosp,4,2024-02-10,Colorado,quantile,0.25,42,76.6802
2024-01-13,inc hosp,4,2024-02-10,Colorado,quantile,0.5,65,76.6802
2024-01-13,inc hosp,4,2024-02-10,Colorado,quantile,0.75,99,76.6802
2024-01-13,inc hosp,4,2024-02-10,Colorado,quantile,0.975,203,76.6802
2024-01-13,inc hosp,1,2024-01-20,Connecticut,quantile,0.025,13,31.0674
2024-01-13,inc hosp,1,2024-01-20,Connecticut,quantile,0.25,22,31.0674
2024-01-13,inc hosp,1,2024-01-20,Connecticut,quantile,0.5,29,31.0674
2024-01-13,inc hosp,1,2024-01-20,Connecticut,quantile,0.75,38,31.0674
2024-01-13,inc hosp,1,2024-01-20,Connecticut,quantile,0.975,60,31.0674
2024-01-13,inc hosp,2,2024-01-27,Connecticut,quantile,0.025,8,27.7464
2024-01-13,inc hosp,2,2024-01-27,Connecticut,quantile,0.25,18,27.7464
2024-01-13,inc hosp,2,2024-01-27,Connecticut,quantile,0.5,25,27.7464
2024-01-13,inc hosp,2,2024-01-27,Connecticut,quantile,0.75,35,27.7464
2024-01-13,inc hosp,2,2024-01-27,Connecticut,quantile,0.975,63,27.7464
2024-01-13,inc hosp,3,2024-02-03,Connecticut,quantile,0.025,6,25.0748
2024-01-13,inc hosp,3,2024-02-03,Connecticut,quantile,0.25,14,25.0748
2024-01-13,inc hosp,3,2024-02-03,Connecticut,quantile,0.5,22,25.0748
2024-01-13,inc hosp,3,2024-02-03,Connecticut,quantile,0.75,32,25.0748
2024-01-13,inc hosp,3,2024-02-03,Connecticut,quantile,0.975,64,25.0748
2024-01-13,inc hosp,4,2024-02-10,Connecticut,quantile,0.025,4,22.3612
2024-01-13,inc hosp,4,2024-02-10,Connecticut,quantile,0.25,12,22.3612
2024-01-13,inc hosp,4,2024-02-10,Connecticut,quantile,0.5,18,22.3612
2024-01-13,inc hosp,4,2024-02-10,Connecticut,quantile,0.75,29,22.3612
2024-01-13,inc hosp,4,2024-02-10,Connecticut,quantile,0.975,61,22.3612
2024-01-13,inc hosp,1,2024-01-20,Georgia,quantile,0.025,25,54.982
2024-01-13,inc hosp,1,2024-01-20,Georgia,quantile,0.25,41,54.982
2024-01-13,inc hosp,1,2024-01-20,Georgia,quantile,0.5,52,54.982
2024-01-13,inc hosp,1,2024-01-20,Georgia,quantile,0.75,66,54.982
2024-01-13,inc hosp,1,2024-01-20,Georgia,quantile,0.975,101,54.982
2024-01-13,inc hosp,2,2024-01-27,Georgia,quantile,0.025,17,50.8928
2024-01-13,inc hosp,2,2024-01-27,Georgia,quantile,0.25,33,50.8928
2024-01-13,inc hosp,2,2024-01-27,Georgia,quantile,0.5,46,50.8928
2024-01-13,inc hosp,2,2024-01-27,Georgia,quantile,0.75,63,50.8928
2024-01-13,inc hosp,2,2024-01-27,Georgia,quantile,0.975,113,50.8928
2024-01-13,inc hosp,3,2024-02-03,Georgia,quantile,0.025,13,48.1092
2024-01-13,inc hosp,3,2024-02-03,Georgia,quantile,0.25,28,48.1092
2024-01-13,inc hosp,3,2024-02-03,Georgia,quantile,0.5,41,48.1092
2024-01-13,inc hosp,3,2024-02-03,Georgia,quantile,0.75,61,48.1092
2024-01-13,inc hosp,3,2024-02-03,Georgia,quantile,0.975,124,48.1092
2024-01-13,inc hosp,4,2024-02-10,Georgia,quantile,0.025,10,45.0922
