reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value,mean
2023-10-07,inc hosp,1,2023-10-14,California,quantile,0.025,7,20.8074
2023-10-07,inc hosp,1,2023-10-14,California,quantile,0.25,14,20.8074
2023-10-07,inc hosp,1,2023-10-14,California,quantile,0.5,19,20.8074
2023-10-07,inc hosp,1,2023-10-14,California,quantile,0.75,26,20.8074
2023-10-07,inc hosp,1,2023-10-14,California,quantile,0.975,43,20.8074
2023-10-07,inc hosp,2,2023-10-21,California,quantile,0.025,7,25.267
2023-10-07,inc hosp,2,2023-10-21,California,quantile,0.25,15,25.267
2023-10-07,inc hosp,2,2023-10-21,California,quantile,0.5,22,25.267
2023-10-07,inc hosp,2,2023-10-21,California,quantile,0.75,32,25.267
2023-10-07,inc hosp,2,2023-10-21,California,quantile,0.975,60,25.267
2023-10-07,inc hosp,3,2023-10-28,California,quantile,0.025,7,30.5974
2023-10-07,inc hosp,3,2023-10-28,California,quantile,0.25,17,30.5974
2023-10-07,inc hosp,3,2023-10-28,California,quantile,0.5,26,30.5974
2023-10-07,inc hosp,3,2023-10-28,California,quantile,0.75,39,30.5974
2023-10-07,inc hosp,3,2023-10-28,California,quantile,0.975,80,30.5974
2023-10-07,inc hosp,4,2023-11-04,California,quantile,0.025,7,36.773
2023-10-07,inc hosp,4,2023-11-04,California,quantile,0.25,19,36.773
2023-10-07,inc hosp,4,2023-11-04,California,quantile,0.5,30,36.773
2023-10-07,inc hosp,4,2023-11-04,California,quantile,0.75,47,36.773
2023-10-07,inc hosp,4,2023-11-04,California,quantile,0.975,105,36.773
2023-10-07,inc hosp,1,2023-10-14,Colorado,quantile,0.025,3,11.1176
2023-10-07,inc hosp,1,2023-10-14,Colorado,quantile,0.25,7,11.1176
2023-10-07,inc hosp,1,2023-10-14,Colorado,quantile,0.5,10,11.1176
2023-10-07,inc hosp,1,2023-10-14,Colorado,quantile,0.75,14,11.1176
2023-10-07,inc hosp,1,2023-10-14,Colorado,quantile,0.975,25,11.1176
2023-10-07,inc hosp,2,2023-10-21,Colorado,quantile,0.025,3,13.9436
2023-10-07,inc hosp,2,2023-10-21,Colorado,quantile,0.25,8,13.9436
2023-10-07,inc hosp,2,2023-10-21,Colorado,quantile,0.5,12,13.9436
2023-10-07,inc hosp,2,2023-10-21,Colorado,quantile,0.75,18,13.9436
2023-10-07,inc hosp,2,2023-10-21,Colorado,quantile,0.975,35,13.9436
2023-10-07,inc hosp,3,2023-10-28,Colorado,quantile,0.025,3,17.1444
2023-10-07,inc hosp,3,2023-10-28,Colorado,quantile,0.25,9,17.1444
2023-10-07,inc hosp,3,2023-10-28,Colorado,quantile,0.5,14,17.1444
2023-10-07,inc hosp,3,2023-10-28,Colorado,quantile,0.75,22,17.1444
2023-10-07,inc hosp,3,2023-10-28,Colorado,quantile,0.975,47,17.1444
2023-10-07,inc hosp,4,2023-11-04,Colorado,quantile,0.025,3,21.1908
2023-10-07,inc hosp,4,2023-11-04,Colorado,quantile,0.25,10,21.1908
2023-10-07,inc hosp,4,2023-11-04,Colorado,quantile,0.5,17,21.1908
2023-10-07,inc hosp,4,2023-11-04,Colorado,quantile,0.75,27,21.1908
2023-10-07,inc hosp,4,2023-11-04,Colorado,quantile,0.975,63,21.1908
2023-10-07,inc hosp,1,2023-10-14,Connecticut,quantile,0.025,1,6.5178
2023-10-07,inc hosp,1,2023-10-14,Connecticut,quantile,0.25,4,6.5178
2023-10-07,inc hosp,1,2023-10-14,Connecticut,quantile,0.5,6,6.5178
