reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value,mean
2023-04-22,inc hosp,1,2023-04-29,California,quantile,0.025,0,2.1952
2023-04-22,inc hosp,1,2023-04-29,California,quantile,0.25,1,2.1952
2023-04-22,inc hosp,1,2023-04-29,California,quantile,0.5,2,2.1952
2023-04-22,inc hosp,1,2023-04-29,California,quantile,0.75,3,2.1952
2023-04-22,inc hosp,1,2023-04-29,California,quantile,0.975,7,2.1952
2023-04-22,inc hosp,2,2023-05-06,California,quantile,0.025,0,1.9592
2023-04-22,inc hosp,2,2023-05-06,California,quantile,0.25,1,1.9592
2023-04-22,inc hosp,2,2023-05-06,California,quantile,0.5,2,1.9592
2023-04-22,inc hosp,2,2023-05-06,California,quantile,0.75,3,1.9592
2023-04-22,inc hosp,2,2023-05-06,California,quantile,0.975,6,1.9592
2023-04-22,inc hosp,3,2023-05-13,California,quantile,0.025,0,1.7772
2023-04-22,inc hosp,3,2023-05-13,California,quantile,0.25,0,1.7772
2023-04-22,inc hosp,3,2023-05-13,California,quantile,0.5,1,1.7772
2023-04-22,inc hosp,3,2023-05-13,California,quantile,0.75,3,1.7772
2023-04-22,inc hosp,3,2023-05-13,California,quantile,0.975,6,1.7772
2023-04-22,inc hosp,4,2023-05-20,California,quantile,0.025,0,1.7042
2023-04-22,inc hosp,4,2023-05-20,California,quantile,0.25,0,1.7042
2023-04-22,inc hosp,4,2023-05-20,California,quantile,0.5,1,1.7042
2023-04-22,inc hosp,4,2023-05-20,California,quantile,0.75,2,1.7042
2023-04-22,inc hosp,4,2023-05-20,California,quantile,0.975,7,1.7042
2023-04-22,inc hosp,1,2023-04-29,Colorado,quantile,0.025,0,3.2414
2023-04-22,inc hosp,1,2023-04-29,Colorado,quantile,0.25,2,3.2414
2023-04-22,inc hosp,1,2023-04-29,Colorado,quantile,0.5,3,3.2414
2023-04-22,inc hosp,1,2023-04-29,Colorado,quantile,0.75,4,3.2414
2023-04-22,inc hosp,1,2023-04-29,Colorado,quantile,0.975,9,3.2414
2023-04-22,inc hosp,2,2023-05-06,Colorado,quantile,0.025,0,2.911
2023-04-22,inc hosp,2,2023-05-06,Colorado,quantile,0.25,1,2.911
2023-04-22,inc hosp,2,2023-05-06,Colorado,quantile,0.5,2,2.911
2023-04-22,inc hosp,2,2023-05-06,Colorado,quantile,0.75,4,2.911
2023-04-22,inc hosp,2,2023-05-06,Colorado,quantile,0.975,9,2.911
2023-04-22,inc hosp,3,2023-05-13,Colorado,quantile,0.025,0,2.67
2023-04-22,inc hosp,3,2023-05-13,Colorado,quantile,0.25,1,2.67
2023-04-22,inc hosp,3,2023-05-13,Colorado,quantile,0.5,2,2.67
2023-04-22,inc hosp,3,2023-05-13,Colorado,quantile,0.75,4,2.67
2023-04-22,inc hosp,3,2023-05-13,Colorado,quantile,0.975,9,2.67
2023-04-22,inc hosp,4,2023-05-20,Colorado,quantile,0.025,0,2.5594
2023-04-22,inc hosp,4,2023-05-20,Colorado,quantile,0.25,1,2.5594
2023-04-22,inc hosp,4,2023-05-20,Colorado,quantile,0.5,2,2.5594
2023-04-22,inc hosp,4,2023-05-20,Colorado,quantile,0.75,4,2.5594
2023-04-22,inc hosp,4,2023-05-20,Colorado,quantile,0.975,9,2.5594
2023-04-22,inc hosp,1,2023-04-29,Connecticut,quantile,0.025,0,1.013
2023-04-22,inc hosp,1,2023-04-29,Connecticut,quantile,0.25,0,1.013
2023-04-22,inc hosp,1,2023-04-29,Connecticut,quantile,0.5,1,1.013
2023-04-22,inc hosp,1,2023-04-29,Connecticut,quantile,0.75,2,1.013
2023-04-22,inc hosp,1,2023-04-29,Connecticut,quantile,0.975,4,1.013
2023-04-22,inc hosp,2,2023-05-06,Connecticut,quantile,0.025,0,0.9162
2023-04-22,inc hosp,2,2023-05-06,Connecticut,quantile,0.25,0,0.9162
2023-04-22,inc hosp,2,2023-05-06,Connecticut,quantile,0.5,1,0.9162
2023-04-22,inc hosp,2,2023-05-06,Connecticut,quantile,0.75,1,0.9162
2023-04-22,inc hosp,2,2023-05-06,Connecticut,quantile,0.975,4,0.9162
2023-04-22,inc hosp,3,2023-05-13,Connecticut,quantile,0.025,0,0.853
2023-04-22,inc hosp,3,2023-05-13,Connecticut,quantile,0.25,0,0.853
2023-04-22,inc hosp,3,2023-05-13,Connecticut,quantile,0.5,1,0.853
2023-04-22,inc hosp,3,2023-05-13,Connecticut,quantile,0.75,1,0.853
2023-04-22,inc hosp,3,2023-05-13,Connecticut,quantile,0.975,4,0.853
2023-04-22,inc hosp,4,2023-05-20,Connecticut,quantile,0.025,0,0.8022
2023-04-22,inc hosp,4,2023-05-20,Connecticut,quantile,0.25,0,0.8022
2023-04-22,inc hosp,4,2023-05-20,Connecticut,quantile,0.5,0,0.8022
2023-04-22,inc hosp,4,2023-05-20,Connecticut,quantile,0.75,1,0.8022
2023-04-22,inc hosp,4,2023-05-20,Connecticut,quantile,0.975,4,0.8022
2023-04-22,inc hosp,1,2023-04-29,Georgia,quantile,0.025,0,4.9616
2023-04-22,inc hosp,1,2023-04-29,Georgia,quantile,0.25,3,4.9616
2023-04-22,inc hosp,1,2023-04-29,Georgia,quantile,0.5,4,4.9616
2023-04-22,inc hosp,1,2023-04-29,Georgia,quantile,0.75,7,4.9616
