reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value,mean
2022-10-08,inc hosp,1,2022-10-15,California,quantile,0.025,6,19.4934
2022-10-08,inc hosp,1,2022-10-15,California,quantile,0.25,13,19.4934
2022-10-08,inc hosp,1,2022-10-15,California,quantile,0.5,18,19.4934
2022-10-08,inc hosp,1,2022-10-15,California,quantile,0.75,24,19.4934
2022-10-08,inc hosp,1,2022-10-15,California,quantile,0.975,40,19.4934
2022-10-08,inc hosp,2,2022-10-22,California,quantile,0.025,6,22.7704
2022-10-08,inc hosp,2,2022-10-22,California,quantile,0.25,14,22.7704
2022-10-08,inc hosp,2,2022-10-22,California,quantile,0.5,20,22.7704
2022-10-08,inc hosp,2,2022-10-22,California,quantile,0.75,29,22.7704
2022-10-08,inc hosp,2,2022-10-22,California,quantile,0.975,54,22.7704
2022-10-08,inc hosp,3,2022-10-29,California,quantile,0.025,6,26.9544
2022-10-08,inc hosp,3,2022-10-29,California,quantile,0.25,15,26.9544
2022-10-08,inc hosp,3,2022-10-29,California,quantile,0.5,23,26.9544
2022-10-08,inc hosp,3,2022-10-29,California,quantile,0.75,34,26.9544
2022-10-08,inc hosp,3,2022-10-29,California,quantile,0.975,74,26.9544
2022-10-08,inc hosp,4,2022-11-05,California,quantile,0.025,6,32.2714
2022-10-08,inc hosp,4,2022-11-05,California,quantile,0.25,16,32.2714
2022-10-08,inc hosp,4,2022-11-05,California,quantile,0.5,26,32.2714
2022-10-08,inc hosp,4,2022-11-05,California,quantile,0.75,41,32.2714
2022-10-08,inc hosp,4,2022-11-05,California,quantile,0.975,94,32.2714
2022-10-08,inc hosp,1,2022-10-15,Colorado,quantile,0.025,21,50.2926
2022-10-08,inc hosp,1,2022-10-15,Colorado,quantile,0.25,36,50.2926
2022-10-08,inc hosp,1,2022-10-15,Colorado,quantile,0.5,47,50.2926
2022-10-08,inc hosp,1,2022-10-15,Colorado,quantile,0.75,61,50.2926
2022-10-08,inc hosp,1,2022-10-15,Colorado,quantile,0.975,99,50.2926
