reference_date,horizon,target,target_end_date,location,output_type,output_type_id,value
2023-04-29,1,wk inc hosp,2023-05-06,06,quantile,0.01,0
2023-04-29,1,wk inc hosp,2023-05-06,06,quantile,0.025,0
2023-04-29,1,wk inc hosp,2023-05-06,06,quantile,0.05,0
2023-04-29,1,wk inc hosp,2023-05-06,06,quantile,0.1,0
2023-04-29,1,wk inc hosp,2023-05-06,06,quantile,0.15,0
2023-04-29,1,wk inc hosp,2023-05-06,06,quantile,0.2,0
2023-04-29,1,wk inc hosp,2023-05-06,06,quantile,0.25,0
2023-04-29,1,wk inc hosp,2023-05-06,06,quantile,0.3,0
2023-04-29,1,wk inc hosp,2023-05-06,06,quantile,0.35,0
2023-04-29,1,wk inc hosp,2023-05-06,06,quantile,0.4,0
2023-04-29,1,wk inc hosp,2023-05-06,06,quantile,0.45,0
2023-04-29,1,wk inc hosp,2023-05-06,06,quantile,0.5,0
2023-04-29,1,wk inc hosp,2023-05-06,06,quantile,0.55,0
2023-04-29,1,wk inc hosp,2023-05-06,06,quantile,0.6,1
2023-04-29,1,wk inc hosp,2023-05-06,06,quantile,0.65,1.4192256922569864
2023-04-29,1,wk inc hosp,2023-05-06,06,quantile,0.7,4
2023-04-29,1,wk inc hosp,2023-05-06,06,quantile,0.75,5
2023-04-29,1,wk inc hosp,2023-05-06,06,quantile,0.8,8
2023-04-29,1,wk inc hosp,2023-05-06,06,quantile,0.85,11
2023-04-29,1,wk inc hosp,2023-05-06,06,quantile,0.9,14.316357163571638
2023-04-29,1,wk inc hosp,2023-05-06,06,quantile,0.95,18.24612246122456
2023-04-29,1,wk inc hosp,2023-05-06,06,quantile,0.975,25
2023-04-29,1,wk inc hosp,2023-05-06,06,quantile,0.99,35.02086670866686
2023-04-29,1,wk inc hosp,2023-05-06,08,quantile,0.01,0
2023-04-29,1,wk inc hosp,2023-05-06,08,quantile,0.025,0
2023-04-29,1,wk inc hosp,2023-05-06,08,quantile,0.05,0
2023-04-29,1,wk inc hosp,2023-05-06,08,quantile,0.1,0
2023-04-29,1,wk inc hosp,2023-05-06,08,quantile,0.15,0
2023-04-29,1,wk inc hosp,2023-05-06,08,quantile,0.2,0
2023-04-29,1,wk inc hosp,2023-05-06,08,quantile,0.25,0
2023-04-29,1,wk inc hosp,2023-05-06,08,quantile,0.3,0
2023-04-29,1,wk inc hosp,2023-05-06,08,quantile,0.35,0
2023-04-29,1,wk inc hosp,2023-05-06,08,quantile,0.4,1.858356583565827
2023-04-29,1,wk inc hosp,2023-05-06,08,quantile,0.45,2.0270402704026935
2023-04-29,1,wk inc hosp,2023-05-06,08,quantile,0.5,3
2023-04-29,1,wk inc hosp,2023-05-06,08,quantile,0.55,5.0270402704026935
2023-04-29,1,wk inc hosp,2023-05-06,08,quantile,0.6,6.083674836748357
2023-04-29,1,wk inc hosp,2023-05-06,08,quantile,0.65,8.027040270402694
2023-04-29,1,wk inc hosp,2023-05-06,08,quantile,0.7,10.248309483094781
2023-04-29,1,wk inc hosp,2023-05-06,08,quantile,0.75,13.027040270402694
2023-04-29,1,wk inc hosp,2023-05-06,08,quantile,0.8,17.939615396153954
2023-04-29,1,wk inc hosp,2023-05-06,08,quantile,0.85,23.027040270402694
2023-04-29,1,wk inc hosp,2023-05-06,08,quantile,0.9,38.82969529695297
2023-04-29,1,wk inc hosp,2023-05-06,08,quantile,0.95,56.266095660956545
2023-04-29,1,wk inc hosp,2023-05-06,08,quantile,0.975,69.33900739007373
2023-04-29,1,wk inc hosp,2023-05-06,08,quantile,0.99,96.13180401804108
