reference_date,horizon,target,target_end_date,location,output_type,output_type_id,value
2024-03-23,1,wk inc hosp,2024-03-30,06,quantile,0.01,0
2024-03-23,1,wk inc hosp,2024-03-30,06,quantile,0.025,0
2024-03-23,1,wk inc hosp,2024-03-30,06,quantile,0.05,0
2024-03-23,1,wk inc hosp,2024-03-30,06,quantile,0.1,0
2024-03-23,1,wk inc hosp,2024-03-30,06,quantile,0.15,0
2024-03-23,1,wk inc hosp,2024-03-30,06,quantile,0.2,0
2024-03-23,1,wk inc hosp,2024-03-30,06,quantile,0.25,0
2024-03-23,1,wk inc hosp,2024-03-30,06,quantile,0.3,3
2024-03-23,1,wk inc hosp,2024-03-30,06,quantile,0.35,4
2024-03-23,1,wk inc hosp,2024-03-30,06,quantile,0.4,4
2024-03-23,1,wk inc hosp,2024-03-30,06,quantile,0.45,7
2024-03-23,1,wk inc hosp,2024-03-30,06,quantile,0.5,7
2024-03-23,1,wk inc hosp,2024-03-30,06,quantile,0.55,8
2024-03-23,1,wk inc hosp,2024-03-30,06,quantile,0.6,10
2024-03-23,1,wk inc hosp,2024-03-30,06,quantile,0.65,11
2024-03-23,1,wk inc hosp,2024-03-30,06,quantile,0.7,14
2024-03-23,1,wk inc hosp,2024-03-30,06,quantile,0.75,15
2024-03-23,1,wk inc hosp,2024-03-30,06,quantile,0.8,18
2024-03-23,1,wk inc hosp,2024-03-30,06,quantile,0.85,21
2024-03-23,1,wk inc hosp,2024-03-30,06,quantile,0.9,25.045495454954608
2024-03-23,1,wk inc hosp,2024-03-30,06,quantile,0.95,32
2024-03-23,1,wk inc hosp,2024-03-30,06,quantile,0.975,39
2024-03-23,1,wk inc hosp,2024-03-30,06,quantile,0.99,49.057347973479715
2024-03-23,1,wk inc hosp,2024-03-30,08,quantile,0.01,0
2024-03-23,1,wk inc hosp,2024-03-30,08,quantile,0.025,0
2024-03-23,1,wk inc hosp,2024-03-30,08,quantile,0.05,3.778501785017852
2024-03-23,1,wk inc hosp,2024-03-30,08,quantile,0.1,19.28241682416825
2024-03-23,1,wk inc hosp,2024-03-30,08,quantile,0.15,26
2024-03-23,1,wk inc hosp,2024-03-30,08,quantile,0.2,32
2024-03-23,1,wk inc hosp,2024-03-30,08,quantile,0.25,37
2024-03-23,1,wk inc hosp,2024-03-30,08,quantile,0.3,40
2024-03-23,1,wk inc hosp,2024-03-30,08,quantile,0.35,41.70935709357093
2024-03-23,1,wk inc hosp,2024-03-30,08,quantile,0.4,43
2024-03-23,1,wk inc hosp,2024-03-30,08,quantile,0.45,46
2024-03-23,1,wk inc hosp,2024-03-30,08,quantile,0.5,46
2024-03-23,1,wk inc hosp,2024-03-30,08,quantile,0.55,46
2024-03-23,1,wk inc hosp,2024-03-30,08,quantile,0.6,49
2024-03-23,1,wk inc hosp,2024-03-30,08,quantile,0.65,50.69268442684425
2024-03-23,1,wk inc hosp,2024-03-30,08,quantile,0.7,52
2024-03-23,1,wk inc hosp,2024-03-30,08,quantile,0.75,55
2024-03-23,1,wk inc hosp,2024-03-30,08,quantile,0.8,60
2024-03-23,1,wk inc hosp,2024-03-30,08,quantile,0.85,66
