reference_date,horizon,target,target_end_date,location,output_type,output_type_id,value
2022-10-01,1,wk inc hosp,2022-10-08,06,quantile,0.01,0
2022-10-01,1,wk inc hosp,2022-10-08,06,quantile,0.025,0
2022-10-01,1,wk inc hosp,2022-10-08,06,quantile,0.05,0
2022-10-01,1,wk inc hosp,2022-10-08,06,quantile,0.1,2
2022-10-01,1,wk inc hosp,2022-10-08,06,quantile,0.15,3
2022-10-01,1,wk inc hosp,2022-10-08,06,quantile,0.2,4
2022-10-01,1,wk inc hosp,2022-10-08,06,quantile,0.25,6
2022-10-01,1,wk inc hosp,2022-10-08,06,quantile,0.3,7
2022-10-01,1,wk inc hosp,2022-10-08,06,quantile,0.35,7
2022-10-01,1,wk inc hosp,2022-10-08,06,quantile,0.4,9
2022-10-01,1,wk inc hosp,2022-10-08,06,quantile,0.45,10
2022-10-01,1,wk inc hosp,2022-10-08,06,quantile,0.5,10
2022-10-01,1,wk inc hosp,2022-10-08,06,quantile,0.55,10
2022-10-01,1,wk inc hosp,2022-10-08,06,quantile,0.6,11
2022-10-01,1,wk inc hosp,2022-10-08,06,quantile,0.65,13
2022-10-01,1,wk inc hosp,2022-10-08,06,quantile,0.7,13
2022-10-01,1,wk inc hosp,2022-10-08,06,quantile,0.75,14
2022-10-01,1,wk inc hosp,2022-10-08,06,quantile,0.8,16
2022-10-01,1,wk inc hosp,2022-10-08,06,quantile,0.85,17
2022-10-01,1,wk inc hosp,2022-10-08,06,quantile,0.9,18.94422544225444
2022-10-01,1,wk inc hosp,2022-10-08,06,quantile,0.95,23.778399783997816
2022-10-01,1,wk inc hosp,2022-10-08,06,quantile,0.975,27
2022-10-01,1,wk inc hosp,2022-10-08,06,quantile,0.99,28.81877138771387
2022-10-01,1,wk inc hosp,2022-10-08,08,quantile,0.01,0
2022-10-01,1,wk inc hosp,2022-10-08,08,quantile,0.025,0
2022-10-01,1,wk inc hosp,2022-10-08,08,quantile,0.05,3
2022-10-01,1,wk inc hosp,2022-10-08,08,quantile,0.1,8.982439824398243
2022-10-01,1,wk inc hosp,2022-10-08,08,quantile,0.15,12
2022-10-01,1,wk inc hosp,2022-10-08,08,quantile,0.2,14.668264682646829
2022-10-01,1,wk inc hosp,2022-10-08,08,quantile,0.25,17
2022-10-01,1,wk inc hosp,2022-10-08,08,quantile,0.3,17.828805288052877
2022-10-01,1,wk inc hosp,2022-10-08,08,quantile,0.35,20
2022-10-01,1,wk inc hosp,2022-10-08,08,quantile,0.4,20.25916859168592
2022-10-01,1,wk inc hosp,2022-10-08,08,quantile,0.45,23
2022-10-01,1,wk inc hosp,2022-10-08,08,quantile,0.5,23
2022-10-01,1,wk inc hosp,2022-10-08,08,quantile,0.55,23
2022-10-01,1,wk inc hosp,2022-10-08,08,quantile,0.6,25.74914949149491
2022-10-01,1,wk inc hosp,2022-10-08,08,quantile,0.65,26
2022-10-01,1,wk inc hosp,2022-10-08,08,quantile,0.7,28.139881398813984
2022-10-01,1,wk inc hosp,2022-10-08,08,quantile,0.75,29
2022-10-01,1,wk inc hosp,2022-10-08,08,quantile,0.8,31.274872748727507
2022-10-01,1,wk inc hosp,2022-10-08,08,quantile,0.85,34
2022-10-01,1,wk inc hosp,2022-10-08,08,quantile,0.9,37.121601216012166
2022-10-01,1,wk inc hosp,2022-10-08,08,quantile,0.95,43
2022-10-01,1,wk inc hosp,2022-10-08,08,quantile,0.975,48.93225107251073
2022-10-01,1,wk inc hosp,2022-10-08,08,quantile,0.99,56.48550085500853
2022-10-01,1,wk inc hosp,2022-10-08,09,quantile,0.01,2.509910299102991
2022-10-01,1,wk inc hosp,2022-10-08,09,quantile,0.025,3.9034042840428405
2022-10-01,1,wk inc hosp,2022-10-08,09,quantile,0.05,5
2022-10-01,1,wk inc hosp,2022-10-08,09,quantile,0.1,6
2022-10-01,1,wk inc hosp,2022-10-08,09,quantile,0.15,7
2022-10-01,1,wk inc hosp,2022-10-08,09,quantile,0.2,8
2022-10-01,1,wk inc hosp,2022-10-08,09,quantile,0.25,8.720442204422046
2022-10-01,1,wk inc hosp,2022-10-08,09,quantile,0.3,9
2022-10-01,1,wk inc hosp,2022-10-08,09,quantile,0.35,9.906418064180635
2022-10-01,1,wk inc hosp,2022-10-08,09,quantile,0.4,10
2022-10-01,1,wk inc hosp,2022-10-08,09,quantile,0.45,11
2022-10-01,1,wk inc hosp,2022-10-08,09,quantile,0.5,11
2022-10-01,1,wk inc hosp,2022-10-08,09,quantile,0.55,11.016932669326692
2022-10-01,1,wk inc hosp,2022-10-08,09,quantile,0.6,12
2022-10-01,1,wk inc hosp,2022-10-08,09,quantile,0.65,12.156579065790662
2022-10-01,1,wk inc hosp,2022-10-08,09,quantile,0.7,13
2022-10-01,1,wk inc hosp,2022-10-08,09,quantile,0.75,13.31026060260602
2022-10-01,1,wk inc hosp,2022-10-08,09,quantile,0.8,14
2022-10-01,1,wk inc hosp,2022-10-08,09,quantile,0.85,15
2022-10-01,1,wk inc hosp,2022-10-08,09,quantile,0.9,16
2022-10-01,1,wk inc hosp,2022-10-08,09,quantile,0.95,17
2022-10-01,1,wk inc hosp,2022-10-08,09,quantile,0.975,18.03511685116851
2022-10-01,1,wk inc hosp,2022-10-08,09,quantile,0.99,19.398121981219813
2022-10-01,1,wk inc hosp,2022-10-08,13,quantile,0.01,68.73842988429884
2022-10-01,1,wk inc hosp,2022-10-08,13,quantile,0.025,76
2022-10-01,1,wk inc hosp,2022-10-08,13,quantile,0.05,81
2022-10-01,1,wk inc hosp,2022-10-08,13,quantile,0.1,86
2022-10-01,1,wk inc hosp,2022-10-08,13,quantile,0.15,89.30260552605527
2022-10-01,1,wk inc hosp,2022-10-08,13,quantile,0.2,93
2022-10-01,1,wk inc hosp,2022-10-08,13,quantile,0.25,94
2022-10-01,1,wk inc hosp,2022-10-08,13,quantile,0.3,96.82082320823207
2022-10-01,1,wk inc hosp,2022-10-08,13,quantile,0.35,98
2022-10-01,1,wk inc hosp,2022-10-08,13,quantile,0.4,98
2022-10-01,1,wk inc hosp,2022-10-08,13,quantile,0.45,101.74840748407485
2022-10-01,1,wk inc hosp,2022-10-08,13,quantile,0.5,102
2022-10-01,1,wk inc hosp,2022-10-08,13,quantile,0.55,102.3861003610036
2022-10-01,1,wk inc hosp,2022-10-08,13,quantile,0.6,106
2022-10-01,1,wk inc hosp,2022-10-08,13,quantile,0.65,106
2022-10-01,1,wk inc hosp,2022-10-08,13,quantile,0.7,107.1213392133921
2022-10-01,1,wk inc hosp,2022-10-08,13,quantile,0.75,110
2022-10-01,1,wk inc hosp,2022-10-08,13,quantile,0.8,111
2022-10-01,1,wk inc hosp,2022-10-08,13,quantile,0.85,114.73288632886329
2022-10-01,1,wk inc hosp,2022-10-08,13,quantile,0.9,118
2022-10-01,1,wk inc hosp,2022-10-08,13,quantile,0.95,123
2022-10-01,1,wk inc hosp,2022-10-08,13,quantile,0.975,127.9360551105511
2022-10-01,1,wk inc hosp,2022-10-08,13,quantile,0.99,134.8848715487156
2022-10-01,1,wk inc hosp,2022-10-08,24,quantile,0.01,8.036010360103601
2022-10-01,1,wk inc hosp,2022-10-08,24,quantile,0.025,11
2022-10-01,1,wk inc hosp,2022-10-08,24,quantile,0.05,11
2022-10-01,1,wk inc hosp,2022-10-08,24,quantile,0.1,13.358525585255856
2022-10-01,1,wk inc hosp,2022-10-08,24,quantile,0.15,14
2022-10-01,1,wk inc hosp,2022-10-08,24,quantile,0.2,14
2022-10-01,1,wk inc hosp,2022-10-08,24,quantile,0.25,14
2022-10-01,1,wk inc hosp,2022-10-08,24,quantile,0.3,14.854889548895486
2022-10-01,1,wk inc hosp,2022-10-08,24,quantile,0.35,17
2022-10-01,1,wk inc hosp,2022-10-08,24,quantile,0.4,17
2022-10-01,1,wk inc hosp,2022-10-08,24,quantile,0.45,17
2022-10-01,1,wk inc hosp,2022-10-08,24,quantile,0.5,17
2022-10-01,1,wk inc hosp,2022-10-08,24,quantile,0.55,17
2022-10-01,1,wk inc hosp,2022-10-08,24,quantile,0.6,17
2022-10-01,1,wk inc hosp,2022-10-08,24,quantile,0.65,17
2022-10-01,1,wk inc hosp,2022-10-08,24,quantile,0.7,19.14437044370443
2022-10-01,1,wk inc hosp,2022-10-08,24,quantile,0.75,20
2022-10-01,1,wk inc hosp,2022-10-08,24,quantile,0.8,20
2022-10-01,1,wk inc hosp,2022-10-08,24,quantile,0.85,20
2022-10-01,1,wk inc hosp,2022-10-08,24,quantile,0.9,20.557722577225775
2022-10-01,1,wk inc hosp,2022-10-08,24,quantile,0.95,23
2022-10-01,1,wk inc hosp,2022-10-08,24,quantile,0.975,23
