reference_date,horizon,target,target_end_date,location,output_type,output_type_id,value
2022-12-24,1,wk inc hosp,2022-12-31,06,quantile,0.01,43.05872058720587
2022-12-24,1,wk inc hosp,2022-12-31,06,quantile,0.025,54.75220652206522
2022-12-24,1,wk inc hosp,2022-12-31,06,quantile,0.05,59
2022-12-24,1,wk inc hosp,2022-12-31,06,quantile,0.1,63.50161601616017
2022-12-24,1,wk inc hosp,2022-12-31,06,quantile,0.15,67.9580280802808
2022-12-24,1,wk inc hosp,2022-12-31,06,quantile,0.2,70.46127461274612
2022-12-24,1,wk inc hosp,2022-12-31,06,quantile,0.25,73
2022-12-24,1,wk inc hosp,2022-12-31,06,quantile,0.3,75.7680286802868
2022-12-24,1,wk inc hosp,2022-12-31,06,quantile,0.35,76.3508240082401
2022-12-24,1,wk inc hosp,2022-12-31,06,quantile,0.4,77
2022-12-24,1,wk inc hosp,2022-12-31,06,quantile,0.45,79.56101711017111
2022-12-24,1,wk inc hosp,2022-12-31,06,quantile,0.5,80
2022-12-24,1,wk inc hosp,2022-12-31,06,quantile,0.55,80.71624216242162
2022-12-24,1,wk inc hosp,2022-12-31,06,quantile,0.6,83
2022-12-24,1,wk inc hosp,2022-12-31,06,quantile,0.65,83.63071530715307
2022-12-24,1,wk inc hosp,2022-12-31,06,quantile,0.7,84
2022-12-24,1,wk inc hosp,2022-12-31,06,quantile,0.75,87
2022-12-24,1,wk inc hosp,2022-12-31,06,quantile,0.8,89.25982259822604
2022-12-24,1,wk inc hosp,2022-12-31,06,quantile,0.85,91.93859188591884
2022-12-24,1,wk inc hosp,2022-12-31,06,quantile,0.9,96.47721777217771
2022-12-24,1,wk inc hosp,2022-12-31,06,quantile,0.95,101
2022-12-24,1,wk inc hosp,2022-12-31,06,quantile,0.975,105.52048570485705
2022-12-24,1,wk inc hosp,2022-12-31,06,quantile,0.99,116.89402044020457
2022-12-24,1,wk inc hosp,2022-12-31,08,quantile,0.01,43.18770227702278
2022-12-24,1,wk inc hosp,2022-12-31,08,quantile,0.025,73.74587720877209
2022-12-24,1,wk inc hosp,2022-12-31,08,quantile,0.05,89.11942469424696
2022-12-24,1,wk inc hosp,2022-12-31,08,quantile,0.1,106.7477964779648
2022-12-24,1,wk inc hosp,2022-12-31,08,quantile,0.15,122
2022-12-24,1,wk inc hosp,2022-12-31,08,quantile,0.2,128.66854068540687
2022-12-24,1,wk inc hosp,2022-12-31,08,quantile,0.25,133.8359183591836
2022-12-24,1,wk inc hosp,2022-12-31,08,quantile,0.3,137
2022-12-24,1,wk inc hosp,2022-12-31,08,quantile,0.35,139.139897898979
2022-12-24,1,wk inc hosp,2022-12-31,08,quantile,0.4,142
2022-12-24,1,wk inc hosp,2022-12-31,08,quantile,0.45,143.93242682426825
2022-12-24,1,wk inc hosp,2022-12-31,08,quantile,0.5,145
2022-12-24,1,wk inc hosp,2022-12-31,08,quantile,0.55,146.25195351953522
2022-12-24,1,wk inc hosp,2022-12-31,08,quantile,0.6,148
2022-12-24,1,wk inc hosp,2022-12-31,08,quantile,0.65,151
