reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value,location_name,pop_served,population,percentage_participation,unscaled_value
2023-10-28,inc hosp,1,2023-11-04,06,quantile,0.01,9,California,3499789.59,38886551,9,100
2023-10-28,inc hosp,1,2023-11-04,06,quantile,0.025,11,California,3499789.59,38886551,9,122.22222222222223
2023-10-28,inc hosp,1,2023-11-04,06,quantile,0.05,13,California,3499789.59,38886551,9,144.44444444444446
2023-10-28,inc hosp,1,2023-11-04,06,quantile,0.1,16,California,3499789.59,38886551,9,177.7777777777778
2023-10-28,inc hosp,1,2023-11-04,06,quantile,0.15,18,California,3499789.59,38886551,9,200
2023-10-28,inc hosp,1,2023-11-04,06,quantile,0.2,20,California,3499789.59,38886551,9,222.22222222222223
2023-10-28,inc hosp,1,2023-11-04,06,quantile,0.25,22,California,3499789.59,38886551,9,244.44444444444446
2023-10-28,inc hosp,1,2023-11-04,06,quantile,0.3,24,California,3499789.59,38886551,9,266.6666666666667
2023-10-28,inc hosp,1,2023-11-04,06,quantile,0.35,25,California,3499789.59,38886551,9,277.77777777777777
2023-10-28,inc hosp,1,2023-11-04,06,quantile,0.4,27,California,3499789.59,38886551,9,300
2023-10-28,inc hosp,1,2023-11-04,06,quantile,0.45,28,California,3499789.59,38886551,9,311.11111111111114
2023-10-28,inc hosp,1,2023-11-04,06,quantile,0.5,30,California,3499789.59,38886551,9,333.3333333333333
2023-10-28,inc hosp,1,2023-11-04,06,quantile,0.55,32,California,3499789.59,38886551,9,355.5555555555556
2023-10-28,inc hosp,1,2023-11-04,06,quantile,0.6,34,California,3499789.59,38886551,9,377.77777777777783
2023-10-28,inc hosp,1,2023-11-04,06,quantile,0.65,36,California,3499789.59,38886551,9,400
2023-10-28,inc hosp,1,2023-11-04,06,quantile,0.7,38,California,3499789.59,38886551,9,422.22222222222223
2023-10-28,inc hosp,1,2023-11-04,06,quantile,0.75,40,California,3499789.59,38886551,9,444.44444444444446
2023-10-28,inc hosp,1,2023-11-04,06,quantile,0.8,43,California,3499789.59,38886551,9,477.77777777777777
2023-10-28,inc hosp,1,2023-11-04,06,quantile,0.85,46,California,3499789.59,38886551,9,511.11111111111114
