reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value,location_name,pop_served,population,percentage_participation,unscaled_value
2024-02-10,inc hosp,1,2024-02-17,06,quantile,0.01,12,California,3499789.59,38886551,9,133.33333333333334
2024-02-10,inc hosp,1,2024-02-17,06,quantile,0.025,15,California,3499789.59,38886551,9,166.66666666666666
2024-02-10,inc hosp,1,2024-02-17,06,quantile,0.05,18,California,3499789.59,38886551,9,200
2024-02-10,inc hosp,1,2024-02-17,06,quantile,0.1,21,California,3499789.59,38886551,9,233.33333333333334
2024-02-10,inc hosp,1,2024-02-17,06,quantile,0.15,23,California,3499789.59,38886551,9,255.55555555555557
2024-02-10,inc hosp,1,2024-02-17,06,quantile,0.2,25,California,3499789.59,38886551,9,277.77777777777777
2024-02-10,inc hosp,1,2024-02-17,06,quantile,0.25,27,California,3499789.59,38886551,9,300
2024-02-10,inc hosp,1,2024-02-17,06,quantile,0.3,29,California,3499789.59,38886551,9,322.22222222222223
2024-02-10,inc hosp,1,2024-02-17,06,quantile,0.35,30,California,3499789.59,38886551,9,333.3333333333333
2024-02-10,inc hosp,1,2024-02-17,06,quantile,0.4,32,California,3499789.59,38886551,9,355.5555555555556
2024-02-10,inc hosp,1,2024-02-17,06,quantile,0.45,34,California,3499789.59,38886551,9,377.77777777777783
2024-02-10,inc hosp,1,2024-02-17,06,quantile,0.5,36,California,3499789.59,38886551,9,400
2024-02-10,inc hosp,1,2024-02-17,06,quantile,0.55,38,California,3499789.59,38886551,9,422.22222222222223
2024-02-10,inc hosp,1,2024-02-17,06,quantile,0.6,40,California,3499789.59,38886551,9,444.44444444444446
2024-02-10,inc hosp,1,2024-02-17,06,quantile,0.65,42,California,3499789.59,38886551,9,466.6666666666667
2024-02-10,inc hosp,1,2024-02-17,06,quantile,0.7,44,California,3499789.59,38886551,9,488.8888888888889
2024-02-10,inc hosp,1,2024-02-17,06,quantile,0.75,47,California,3499789.59,38886551,9,522.2222222222223
2024-02-10,inc hosp,1,2024-02-17,06,quantile,0.8,50,California,3499789.59,38886551,9,555.5555555555555
2024-02-10,inc hosp,1,2024-02-17,06,quantile,0.85,54,California,3499789.59,38886551,9,600
2024-02-10,inc hosp,1,2024-02-17,06,quantile,0.9,60,California,3499789.59,38886551,9,666.6666666666666
2024-02-10,inc hosp,1,2024-02-17,06,quantile,0.95,70,California,3499789.59,38886551,9,777.7777777777777
2024-02-10,inc hosp,1,2024-02-17,06,quantile,0.975,78,California,3499789.59,38886551,9,866.6666666666667
2024-02-10,inc hosp,1,2024-02-17,06,quantile,0.99,89,California,3499789.59,38886551,9,988.8888888888889
2024-02-10,inc hosp,2,2024-02-24,06,quantile,0.01,8,California,3499789.59,38886551,9,88.8888888888889
2024-02-10,inc hosp,2,2024-02-24,06,quantile,0.025,10,California,3499789.59,38886551,9,111.11111111111111
2024-02-10,inc hosp,2,2024-02-24,06,quantile,0.05,13,California,3499789.59,38886551,9,144.44444444444446
2024-02-10,inc hosp,2,2024-02-24,06,quantile,0.1,16,California,3499789.59,38886551,9,177.7777777777778
2024-02-10,inc hosp,2,2024-02-24,06,quantile,0.15,18,California,3499789.59,38886551,9,200
2024-02-10,inc hosp,2,2024-02-24,06,quantile,0.2,20,California,3499789.59,38886551,9,222.22222222222223
2024-02-10,inc hosp,2,2024-02-24,06,quantile,0.25,22,California,3499789.59,38886551,9,244.44444444444446
2024-02-10,inc hosp,2,2024-02-24,06,quantile,0.3,24,California,3499789.59,38886551,9,266.6666666666667
2024-02-10,inc hosp,2,2024-02-24,06,quantile,0.35,26,California,3499789.59,38886551,9,288.8888888888889
2024-02-10,inc hosp,2,2024-02-24,06,quantile,0.4,28,California,3499789.59,38886551,9,311.11111111111114
2024-02-10,inc hosp,2,2024-02-24,06,quantile,0.45,30,California,3499789.59,38886551,9,333.3333333333333
2024-02-10,inc hosp,2,2024-02-24,06,quantile,0.5,32,California,3499789.59,38886551,9,355.5555555555556
2024-02-10,inc hosp,2,2024-02-24,06,quantile,0.55,34,California,3499789.59,38886551,9,377.77777777777783
2024-02-10,inc hosp,2,2024-02-24,06,quantile,0.6,37,California,3499789.59,38886551,9,411.11111111111114
2024-02-10,inc hosp,2,2024-02-24,06,quantile,0.65,40,California,3499789.59,38886551,9,444.44444444444446
2024-02-10,inc hosp,2,2024-02-24,06,quantile,0.7,43,California,3499789.59,38886551,9,477.77777777777777
2024-02-10,inc hosp,2,2024-02-24,06,quantile,0.75,46,California,3499789.59,38886551,9,511.11111111111114
2024-02-10,inc hosp,2,2024-02-24,06,quantile,0.8,50,California,3499789.59,38886551,9,555.5555555555555
2024-02-10,inc hosp,2,2024-02-24,06,quantile,0.85,56,California,3499789.59,38886551,9,622.2222222222223
2024-02-10,inc hosp,2,2024-02-24,06,quantile,0.9,63,California,3499789.59,38886551,9,700
2024-02-10,inc hosp,2,2024-02-24,06,quantile,0.95,76,California,3499789.59,38886551,9,844.4444444444445
2024-02-10,inc hosp,2,2024-02-24,06,quantile,0.975,90,California,3499789.59,38886551,9,1000
2024-02-10,inc hosp,2,2024-02-24,06,quantile,0.99,104,California,3499789.59,38886551,9,1155.5555555555557
2024-02-10,inc hosp,3,2024-03-02,06,quantile,0.01,5,California,3499789.59,38886551,9,55.55555555555556
2024-02-10,inc hosp,3,2024-03-02,06,quantile,0.025,8,California,3499789.59,38886551,9,88.8888888888889
2024-02-10,inc hosp,3,2024-03-02,06,quantile,0.05,10,California,3499789.59,38886551,9,111.11111111111111
2024-02-10,inc hosp,3,2024-03-02,06,quantile,0.1,13,California,3499789.59,38886551,9,144.44444444444446
2024-02-10,inc hosp,3,2024-03-02,06,quantile,0.15,15,California,3499789.59,38886551,9,166.66666666666666
2024-02-10,inc hosp,3,2024-03-02,06,quantile,0.2,17,California,3499789.59,38886551,9,188.88888888888891
2024-02-10,inc hosp,3,2024-03-02,06,quantile,0.25,19,California,3499789.59,38886551,9,211.11111111111111
2024-02-10,inc hosp,3,2024-03-02,06,quantile,0.3,21,California,3499789.59,38886551,9,233.33333333333334
2024-02-10,inc hosp,3,2024-03-02,06,quantile,0.35,23,California,3499789.59,38886551,9,255.55555555555557
2024-02-10,inc hosp,3,2024-03-02,06,quantile,0.4,25,California,3499789.59,38886551,9,277.77777777777777
2024-02-10,inc hosp,3,2024-03-02,06,quantile,0.45,27,California,3499789.59,38886551,9,300
2024-02-10,inc hosp,3,2024-03-02,06,quantile,0.5,29,California,3499789.59,38886551,9,322.22222222222223
2024-02-10,inc hosp,3,2024-03-02,06,quantile,0.55,32,California,3499789.59,38886551,9,355.5555555555556
2024-02-10,inc hosp,3,2024-03-02,06,quantile,0.6,35,California,3499789.59,38886551,9,388.88888888888886
2024-02-10,inc hosp,3,2024-03-02,06,quantile,0.65,38,California,3499789.59,38886551,9,422.22222222222223
2024-02-10,inc hosp,3,2024-03-02,06,quantile,0.7,41,California,3499789.59,38886551,9,455.5555555555556
2024-02-10,inc hosp,3,2024-03-02,06,quantile,0.75,45,California,3499789.59,38886551,9,500
2024-02-10,inc hosp,3,2024-03-02,06,quantile,0.8,50,California,3499789.59,38886551,9,555.5555555555555
2024-02-10,inc hosp,3,2024-03-02,06,quantile,0.85,56,California,3499789.59,38886551,9,622.2222222222223
2024-02-10,inc hosp,3,2024-03-02,06,quantile,0.9,66,California,3499789.59,38886551,9,733.3333333333334
