reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value,location_name,pop_served,population,percentage_participation,unscaled_value
2023-12-16,inc hosp,1,2023-12-23,06,quantile,0.01,37,California,3499789.59,38886551,9,411.11111111111114
2023-12-16,inc hosp,1,2023-12-23,06,quantile,0.025,44,California,3499789.59,38886551,9,488.8888888888889
2023-12-16,inc hosp,1,2023-12-23,06,quantile,0.05,51,California,3499789.59,38886551,9,566.6666666666666
2023-12-16,inc hosp,1,2023-12-23,06,quantile,0.1,58,California,3499789.59,38886551,9,644.4444444444445
2023-12-16,inc hosp,1,2023-12-23,06,quantile,0.15,63,California,3499789.59,38886551,9,700
2023-12-16,inc hosp,1,2023-12-23,06,quantile,0.2,68,California,3499789.59,38886551,9,755.5555555555557
2023-12-16,inc hosp,1,2023-12-23,06,quantile,0.25,73,California,3499789.59,38886551,9,811.1111111111111
2023-12-16,inc hosp,1,2023-12-23,06,quantile,0.3,77,California,3499789.59,38886551,9,855.5555555555555
2023-12-16,inc hosp,1,2023-12-23,06,quantile,0.35,81,California,3499789.59,38886551,9,900.0000000000001
2023-12-16,inc hosp,1,2023-12-23,06,quantile,0.4,85,California,3499789.59,38886551,9,944.4444444444445
2023-12-16,inc hosp,1,2023-12-23,06,quantile,0.45,89,California,3499789.59,38886551,9,988.8888888888889
2023-12-16,inc hosp,1,2023-12-23,06,quantile,0.5,93,California,3499789.59,38886551,9,1033.3333333333333
2023-12-16,inc hosp,1,2023-12-23,06,quantile,0.55,99,California,3499789.59,38886551,9,1100
2023-12-16,inc hosp,1,2023-12-23,06,quantile,0.6,104,California,3499789.59,38886551,9,1155.5555555555557
2023-12-16,inc hosp,1,2023-12-23,06,quantile,0.65,110,California,3499789.59,38886551,9,1222.2222222222224
2023-12-16,inc hosp,1,2023-12-23,06,quantile,0.7,115,California,3499789.59,38886551,9,1277.777777777778
2023-12-16,inc hosp,1,2023-12-23,06,quantile,0.75,122,California,3499789.59,38886551,9,1355.5555555555557
2023-12-16,inc hosp,1,2023-12-23,06,quantile,0.8,130,California,3499789.59,38886551,9,1444.4444444444446
2023-12-16,inc hosp,1,2023-12-23,06,quantile,0.85,140,California,3499789.59,38886551,9,1555.5555555555554
2023-12-16,inc hosp,1,2023-12-23,06,quantile,0.9,153,California,3499789.59,38886551,9,1700
2023-12-16,inc hosp,1,2023-12-23,06,quantile,0.95,174,California,3499789.59,38886551,9,1933.3333333333335
2023-12-16,inc hosp,1,2023-12-23,06,quantile,0.975,197,California,3499789.59,38886551,9,2188.888888888889
2023-12-16,inc hosp,1,2023-12-23,06,quantile,0.99,229,California,3499789.59,38886551,9,2544.444444444445
2023-12-16,inc hosp,2,2023-12-30,06,quantile,0.01,26,California,3499789.59,38886551,9,288.8888888888889
2023-12-16,inc hosp,2,2023-12-30,06,quantile,0.025,31,California,3499789.59,38886551,9,344.44444444444446
2023-12-16,inc hosp,2,2023-12-30,06,quantile,0.05,37,California,3499789.59,38886551,9,411.11111111111114
2023-12-16,inc hosp,2,2023-12-30,06,quantile,0.1,46,California,3499789.59,38886551,9,511.11111111111114
2023-12-16,inc hosp,2,2023-12-30,06,quantile,0.15,53,California,3499789.59,38886551,9,588.8888888888889
2023-12-16,inc hosp,2,2023-12-30,06,quantile,0.2,59,California,3499789.59,38886551,9,655.5555555555555
2023-12-16,inc hosp,2,2023-12-30,06,quantile,0.25,64,California,3499789.59,38886551,9,711.1111111111112
2023-12-16,inc hosp,2,2023-12-30,06,quantile,0.3,70,California,3499789.59,38886551,9,777.7777777777777
2023-12-16,inc hosp,2,2023-12-30,06,quantile,0.35,75,California,3499789.59,38886551,9,833.3333333333334
2023-12-16,inc hosp,2,2023-12-30,06,quantile,0.4,81,California,3499789.59,38886551,9,900.0000000000001
2023-12-16,inc hosp,2,2023-12-30,06,quantile,0.45,87,California,3499789.59,38886551,9,966.6666666666667
2023-12-16,inc hosp,2,2023-12-30,06,quantile,0.5,92,California,3499789.59,38886551,9,1022.2222222222223
2023-12-16,inc hosp,2,2023-12-30,06,quantile,0.55,98,California,3499789.59,38886551,9,1088.888888888889
2023-12-16,inc hosp,2,2023-12-30,06,quantile,0.6,105,California,3499789.59,38886551,9,1166.6666666666667
2023-12-16,inc hosp,2,2023-12-30,06,quantile,0.65,112,California,3499789.59,38886551,9,1244.4444444444446
2023-12-16,inc hosp,2,2023-12-30,06,quantile,0.7,120,California,3499789.59,38886551,9,1333.3333333333333
2023-12-16,inc hosp,2,2023-12-30,06,quantile,0.75,130,California,3499789.59,38886551,9,1444.4444444444446
2023-12-16,inc hosp,2,2023-12-30,06,quantile,0.8,141,California,3499789.59,38886551,9,1566.6666666666665
2023-12-16,inc hosp,2,2023-12-30,06,quantile,0.85,157,California,3499789.59,38886551,9,1744.4444444444446
2023-12-16,inc hosp,2,2023-12-30,06,quantile,0.9,176,California,3499789.59,38886551,9,1955.5555555555557
