reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value,location_name,pop_served,population,percentage_participation,unscaled_value
2024-02-24,inc hosp,1,2024-03-02,06,quantile,0.01,8,California,3499789.59,38886551,9,88.8888888888889
2024-02-24,inc hosp,1,2024-03-02,06,quantile,0.025,9,California,3499789.59,38886551,9,100
2024-02-24,inc hosp,1,2024-03-02,06,quantile,0.05,11,California,3499789.59,38886551,9,122.22222222222223
2024-02-24,inc hosp,1,2024-03-02,06,quantile,0.1,13,California,3499789.59,38886551,9,144.44444444444446
2024-02-24,inc hosp,1,2024-03-02,06,quantile,0.15,15,California,3499789.59,38886551,9,166.66666666666666
2024-02-24,inc hosp,1,2024-03-02,06,quantile,0.2,16,California,3499789.59,38886551,9,177.7777777777778
2024-02-24,inc hosp,1,2024-03-02,06,quantile,0.25,18,California,3499789.59,38886551,9,200
2024-02-24,inc hosp,1,2024-03-02,06,quantile,0.3,19,California,3499789.59,38886551,9,211.11111111111111
2024-02-24,inc hosp,1,2024-03-02,06,quantile,0.35,20,California,3499789.59,38886551,9,222.22222222222223
2024-02-24,inc hosp,1,2024-03-02,06,quantile,0.4,22,California,3499789.59,38886551,9,244.44444444444446
2024-02-24,inc hosp,1,2024-03-02,06,quantile,0.45,23,California,3499789.59,38886551,9,255.55555555555557
2024-02-24,inc hosp,1,2024-03-02,06,quantile,0.5,24,California,3499789.59,38886551,9,266.6666666666667
2024-02-24,inc hosp,1,2024-03-02,06,quantile,0.55,26,California,3499789.59,38886551,9,288.8888888888889
2024-02-24,inc hosp,1,2024-03-02,06,quantile,0.6,27,California,3499789.59,38886551,9,300
2024-02-24,inc hosp,1,2024-03-02,06,quantile,0.65,29,California,3499789.59,38886551,9,322.22222222222223
2024-02-24,inc hosp,1,2024-03-02,06,quantile,0.7,30,California,3499789.59,38886551,9,333.3333333333333
2024-02-24,inc hosp,1,2024-03-02,06,quantile,0.75,32,California,3499789.59,38886551,9,355.5555555555556
2024-02-24,inc hosp,1,2024-03-02,06,quantile,0.8,35,California,3499789.59,38886551,9,388.88888888888886
2024-02-24,inc hosp,1,2024-03-02,06,quantile,0.85,38,California,3499789.59,38886551,9,422.22222222222223
2024-02-24,inc hosp,1,2024-03-02,06,quantile,0.9,42,California,3499789.59,38886551,9,466.6666666666667
2024-02-24,inc hosp,1,2024-03-02,06,quantile,0.95,47,California,3499789.59,38886551,9,522.2222222222223
2024-02-24,inc hosp,1,2024-03-02,06,quantile,0.975,54,California,3499789.59,38886551,9,600
2024-02-24,inc hosp,1,2024-03-02,06,quantile,0.99,63,California,3499789.59,38886551,9,700
2024-02-24,inc hosp,2,2024-03-09,06,quantile,0.01,5,California,3499789.59,38886551,9,55.55555555555556
2024-02-24,inc hosp,2,2024-03-09,06,quantile,0.025,6,California,3499789.59,38886551,9,66.66666666666667
2024-02-24,inc hosp,2,2024-03-09,06,quantile,0.05,8,California,3499789.59,38886551,9,88.8888888888889
2024-02-24,inc hosp,2,2024-03-09,06,quantile,0.1,10,California,3499789.59,38886551,9,111.11111111111111
