reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value,location_name,pop_served,population,percentage_participation,unscaled_value
2023-11-18,inc hosp,1,2023-11-25,06,quantile,0.01,35,California,3499789.59,38886551,9,388.88888888888886
2023-11-18,inc hosp,1,2023-11-25,06,quantile,0.025,41,California,3499789.59,38886551,9,455.5555555555556
2023-11-18,inc hosp,1,2023-11-25,06,quantile,0.05,47,California,3499789.59,38886551,9,522.2222222222223
2023-11-18,inc hosp,1,2023-11-25,06,quantile,0.1,55,California,3499789.59,38886551,9,611.1111111111112
2023-11-18,inc hosp,1,2023-11-25,06,quantile,0.15,61,California,3499789.59,38886551,9,677.7777777777778
2023-11-18,inc hosp,1,2023-11-25,06,quantile,0.2,66,California,3499789.59,38886551,9,733.3333333333334
2023-11-18,inc hosp,1,2023-11-25,06,quantile,0.25,71,California,3499789.59,38886551,9,788.8888888888889
2023-11-18,inc hosp,1,2023-11-25,06,quantile,0.3,75,California,3499789.59,38886551,9,833.3333333333334
2023-11-18,inc hosp,1,2023-11-25,06,quantile,0.35,79,California,3499789.59,38886551,9,877.7777777777778
2023-11-18,inc hosp,1,2023-11-25,06,quantile,0.4,84,California,3499789.59,38886551,9,933.3333333333334
2023-11-18,inc hosp,1,2023-11-25,06,quantile,0.45,88,California,3499789.59,38886551,9,977.7777777777778
2023-11-18,inc hosp,1,2023-11-25,06,quantile,0.5,92,California,3499789.59,38886551,9,1022.2222222222223
2023-11-18,inc hosp,1,2023-11-25,06,quantile,0.55,97,California,3499789.59,38886551,9,1077.7777777777778
2023-11-18,inc hosp,1,2023-11-25,06,quantile,0.6,101,California,3499789.59,38886551,9,1122.2222222222224
2023-11-18,inc hosp,1,2023-11-25,06,quantile,0.65,106,California,3499789.59,38886551,9,1177.7777777777778
2023-11-18,inc hosp,1,2023-11-25,06,quantile,0.7,112,California,3499789.59,38886551,9,1244.4444444444446
2023-11-18,inc hosp,1,2023-11-25,06,quantile,0.75,119,California,3499789.59,38886551,9,1322.2222222222222
2023-11-18,inc hosp,1,2023-11-25,06,quantile,0.8,126,California,3499789.59,38886551,9,1400
2023-11-18,inc hosp,1,2023-11-25,06,quantile,0.85,136,California,3499789.59,38886551,9,1511.1111111111113
2023-11-18,inc hosp,1,2023-11-25,06,quantile,0.9,150,California,3499789.59,38886551,9,1666.6666666666667
2023-11-18,inc hosp,1,2023-11-25,06,quantile,0.95,171,California,3499789.59,38886551,9,1900
2023-11-18,inc hosp,1,2023-11-25,06,quantile,0.975,190,California,3499789.59,38886551,9,2111.1111111111113
2023-11-18,inc hosp,1,2023-11-25,06,quantile,0.99,224,California,3499789.59,38886551,9,2488.888888888889
2023-11-18,inc hosp,2,2023-12-02,06,quantile,0.01,27,California,3499789.59,38886551,9,300
2023-11-18,inc hosp,2,2023-12-02,06,quantile,0.025,33,California,3499789.59,38886551,9,366.6666666666667
2023-11-18,inc hosp,2,2023-12-02,06,quantile,0.05,40,California,3499789.59,38886551,9,444.44444444444446
2023-11-18,inc hosp,2,2023-12-02,06,quantile,0.1,48,California,3499789.59,38886551,9,533.3333333333334
2023-11-18,inc hosp,2,2023-12-02,06,quantile,0.15,54,California,3499789.59,38886551,9,600
2023-11-18,inc hosp,2,2023-12-02,06,quantile,0.2,61,California,3499789.59,38886551,9,677.7777777777778
2023-11-18,inc hosp,2,2023-12-02,06,quantile,0.25,66,California,3499789.59,38886551,9,733.3333333333334
2023-11-18,inc hosp,2,2023-12-02,06,quantile,0.3,71,California,3499789.59,38886551,9,788.8888888888889
2023-11-18,inc hosp,2,2023-12-02,06,quantile,0.35,76,California,3499789.59,38886551,9,844.4444444444445
2023-11-18,inc hosp,2,2023-12-02,06,quantile,0.4,82,California,3499789.59,38886551,9,911.1111111111112
2023-11-18,inc hosp,2,2023-12-02,06,quantile,0.45,88,California,3499789.59,38886551,9,977.7777777777778
2023-11-18,inc hosp,2,2023-12-02,06,quantile,0.5,93,California,3499789.59,38886551,9,1033.3333333333333
2023-11-18,inc hosp,2,2023-12-02,06,quantile,0.55,99,California,3499789.59,38886551,9,1100
2023-11-18,inc hosp,2,2023-12-02,06,quantile,0.6,106,California,3499789.59,38886551,9,1177.7777777777778
2023-11-18,inc hosp,2,2023-12-02,06,quantile,0.65,114,California,3499789.59,38886551,9,1266.6666666666665
2023-11-18,inc hosp,2,2023-12-02,06,quantile,0.7,124,California,3499789.59,38886551,9,1377.7777777777778
2023-11-18,inc hosp,2,2023-12-02,06,quantile,0.75,133,California,3499789.59,38886551,9,1477.7777777777778
2023-11-18,inc hosp,2,2023-12-02,06,quantile,0.8,145,California,3499789.59,38886551,9,1611.111111111111
2023-11-18,inc hosp,2,2023-12-02,06,quantile,0.85,159,California,3499789.59,38886551,9,1766.6666666666667
2023-11-18,inc hosp,2,2023-12-02,06,quantile,0.9,183,California,3499789.59,38886551,9,2033.3333333333335
2023-11-18,inc hosp,2,2023-12-02,06,quantile,0.95,219,California,3499789.59,38886551,9,2433.3333333333335
2023-11-18,inc hosp,2,2023-12-02,06,quantile,0.975,261,California,3499789.59,38886551,9,2900
2023-11-18,inc hosp,2,2023-12-02,06,quantile,0.99,319,California,3499789.59,38886551,9,3544.444444444445
2023-11-18,inc hosp,3,2023-12-09,06,quantile,0.01,22,California,3499789.59,38886551,9,244.44444444444446
2023-11-18,inc hosp,3,2023-12-09,06,quantile,0.025,27,California,3499789.59,38886551,9,300
2023-11-18,inc hosp,3,2023-12-09,06,quantile,0.05,33,California,3499789.59,38886551,9,366.6666666666667
2023-11-18,inc hosp,3,2023-12-09,06,quantile,0.1,42,California,3499789.59,38886551,9,466.6666666666667
2023-11-18,inc hosp,3,2023-12-09,06,quantile,0.15,50,California,3499789.59,38886551,9,555.5555555555555
2023-11-18,inc hosp,3,2023-12-09,06,quantile,0.2,57,California,3499789.59,38886551,9,633.3333333333333
2023-11-18,inc hosp,3,2023-12-09,06,quantile,0.25,63,California,3499789.59,38886551,9,700
2023-11-18,inc hosp,3,2023-12-09,06,quantile,0.3,69,California,3499789.59,38886551,9,766.6666666666667
2023-11-18,inc hosp,3,2023-12-09,06,quantile,0.35,75,California,3499789.59,38886551,9,833.3333333333334
2023-11-18,inc hosp,3,2023-12-09,06,quantile,0.4,82,California,3499789.59,38886551,9,911.1111111111112
2023-11-18,inc hosp,3,2023-12-09,06,quantile,0.45,88,California,3499789.59,38886551,9,977.7777777777778
2023-11-18,inc hosp,3,2023-12-09,06,quantile,0.5,95,California,3499789.59,38886551,9,1055.5555555555557
2023-11-18,inc hosp,3,2023-12-09,06,quantile,0.55,104,California,3499789.59,38886551,9,1155.5555555555557
2023-11-18,inc hosp,3,2023-12-09,06,quantile,0.6,113,California,3499789.59,38886551,9,1255.5555555555557
2023-11-18,inc hosp,3,2023-12-09,06,quantile,0.65,123,California,3499789.59,38886551,9,1366.6666666666667
2023-11-18,inc hosp,3,2023-12-09,06,quantile,0.7,134,California,3499789.59,38886551,9,1488.888888888889
2023-11-18,inc hosp,3,2023-12-09,06,quantile,0.75,147,California,3499789.59,38886551,9,1633.3333333333333
2023-11-18,inc hosp,3,2023-12-09,06,quantile,0.8,163,California,3499789.59,38886551,9,1811.1111111111113
2023-11-18,inc hosp,3,2023-12-09,06,quantile,0.85,182,California,3499789.59,38886551,9,2022.2222222222224
2023-11-18,inc hosp,3,2023-12-09,06,quantile,0.9,216,California,3499789.59,38886551,9,2400
2023-11-18,inc hosp,3,2023-12-09,06,quantile,0.95,264,California,3499789.59,38886551,9,2933.3333333333335
2023-11-18,inc hosp,3,2023-12-09,06,quantile,0.975,314,California,3499789.59,38886551,9,3488.888888888889
2023-11-18,inc hosp,3,2023-12-09,06,quantile,0.99,395,California,3499789.59,38886551,9,4388.88888888889
2023-11-18,inc hosp,4,2023-12-16,06,quantile,0.01,18,California,3499789.59,38886551,9,200
2023-11-18,inc hosp,4,2023-12-16,06,quantile,0.025,23,California,3499789.59,38886551,9,255.55555555555557
2023-11-18,inc hosp,4,2023-12-16,06,quantile,0.05,29,California,3499789.59,38886551,9,322.22222222222223
2023-11-18,inc hosp,4,2023-12-16,06,quantile,0.1,38,California,3499789.59,38886551,9,422.22222222222223
2023-11-18,inc hosp,4,2023-12-16,06,quantile,0.15,46,California,3499789.59,38886551,9,511.11111111111114
2023-11-18,inc hosp,4,2023-12-16,06,quantile,0.2,53,California,3499789.59,38886551,9,588.8888888888889
2023-11-18,inc hosp,4,2023-12-16,06,quantile,0.25,59,California,3499789.59,38886551,9,655.5555555555555
2023-11-18,inc hosp,4,2023-12-16,06,quantile,0.3,66,California,3499789.59,38886551,9,733.3333333333334
2023-11-18,inc hosp,4,2023-12-16,06,quantile,0.35,73,California,3499789.59,38886551,9,811.1111111111111
2023-11-18,inc hosp,4,2023-12-16,06,quantile,0.4,80,California,3499789.59,38886551,9,888.8888888888889
2023-11-18,inc hosp,4,2023-12-16,06,quantile,0.45,87,California,3499789.59,38886551,9,966.6666666666667
2023-11-18,inc hosp,4,2023-12-16,06,quantile,0.5,96,California,3499789.59,38886551,9,1066.6666666666667
2023-11-18,inc hosp,4,2023-12-16,06,quantile,0.55,105,California,3499789.59,38886551,9,1166.6666666666667
2023-11-18,inc hosp,4,2023-12-16,06,quantile,0.6,114,California,3499789.59,38886551,9,1266.6666666666665
2023-11-18,inc hosp,4,2023-12-16,06,quantile,0.65,125,California,3499789.59,38886551,9,1388.888888888889
2023-11-18,inc hosp,4,2023-12-16,06,quantile,0.7,137,California,3499789.59,38886551,9,1522.2222222222224
2023-11-18,inc hosp,4,2023-12-16,06,quantile,0.75,155,California,3499789.59,38886551,9,1722.2222222222224
2023-11-18,inc hosp,4,2023-12-16,06,quantile,0.8,174,California,3499789.59,38886551,9,1933.3333333333335
2023-11-18,inc hosp,4,2023-12-16,06,quantile,0.85,201,California,3499789.59,38886551,9,2233.3333333333335
2023-11-18,inc hosp,4,2023-12-16,06,quantile,0.9,239,California,3499789.59,38886551,9,2655.5555555555557
2023-11-18,inc hosp,4,2023-12-16,06,quantile,0.95,309,California,3499789.59,38886551,9,3433.3333333333335
2023-11-18,inc hosp,4,2023-12-16,06,quantile,0.975,381,California,3499789.59,38886551,9,4233.333333333334
