reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value,location_name,pop_served,population,percentage_participation,unscaled_value
2023-11-11,inc hosp,1,2023-11-18,06,quantile,0.01,25,California,3499789.59,38886551,9,277.77777777777777
2023-11-11,inc hosp,1,2023-11-18,06,quantile,0.025,30,California,3499789.59,38886551,9,333.3333333333333
2023-11-11,inc hosp,1,2023-11-18,06,quantile,0.05,35,California,3499789.59,38886551,9,388.88888888888886
2023-11-11,inc hosp,1,2023-11-18,06,quantile,0.1,40,California,3499789.59,38886551,9,444.44444444444446
2023-11-11,inc hosp,1,2023-11-18,06,quantile,0.15,45,California,3499789.59,38886551,9,500
2023-11-11,inc hosp,1,2023-11-18,06,quantile,0.2,49,California,3499789.59,38886551,9,544.4444444444445
2023-11-11,inc hosp,1,2023-11-18,06,quantile,0.25,52,California,3499789.59,38886551,9,577.7777777777778
2023-11-11,inc hosp,1,2023-11-18,06,quantile,0.3,55,California,3499789.59,38886551,9,611.1111111111112
2023-11-11,inc hosp,1,2023-11-18,06,quantile,0.35,59,California,3499789.59,38886551,9,655.5555555555555
2023-11-11,inc hosp,1,2023-11-18,06,quantile,0.4,62,California,3499789.59,38886551,9,688.8888888888889
2023-11-11,inc hosp,1,2023-11-18,06,quantile,0.45,65,California,3499789.59,38886551,9,722.2222222222223
2023-11-11,inc hosp,1,2023-11-18,06,quantile,0.5,69,California,3499789.59,38886551,9,766.6666666666667
2023-11-11,inc hosp,1,2023-11-18,06,quantile,0.55,72,California,3499789.59,38886551,9,800
2023-11-11,inc hosp,1,2023-11-18,06,quantile,0.6,76,California,3499789.59,38886551,9,844.4444444444445
2023-11-11,inc hosp,1,2023-11-18,06,quantile,0.65,80,California,3499789.59,38886551,9,888.8888888888889
2023-11-11,inc hosp,1,2023-11-18,06,quantile,0.7,85,California,3499789.59,38886551,9,944.4444444444445
2023-11-11,inc hosp,1,2023-11-18,06,quantile,0.75,90,California,3499789.59,38886551,9,1000
2023-11-11,inc hosp,1,2023-11-18,06,quantile,0.8,96,California,3499789.59,38886551,9,1066.6666666666667
2023-11-11,inc hosp,1,2023-11-18,06,quantile,0.85,104,California,3499789.59,38886551,9,1155.5555555555557
2023-11-11,inc hosp,1,2023-11-18,06,quantile,0.9,113,California,3499789.59,38886551,9,1255.5555555555557
2023-11-11,inc hosp,1,2023-11-18,06,quantile,0.95,132,California,3499789.59,38886551,9,1466.6666666666667
2023-11-11,inc hosp,1,2023-11-18,06,quantile,0.975,149,California,3499789.59,38886551,9,1655.5555555555557
2023-11-11,inc hosp,1,2023-11-18,06,quantile,0.99,165,California,3499789.59,38886551,9,1833.3333333333335
2023-11-11,inc hosp,2,2023-11-25,06,quantile,0.01,19,California,3499789.59,38886551,9,211.11111111111111
2023-11-11,inc hosp,2,2023-11-25,06,quantile,0.025,25,California,3499789.59,38886551,9,277.77777777777777
2023-11-11,inc hosp,2,2023-11-25,06,quantile,0.05,29,California,3499789.59,38886551,9,322.22222222222223
2023-11-11,inc hosp,2,2023-11-25,06,quantile,0.1,36,California,3499789.59,38886551,9,400
2023-11-11,inc hosp,2,2023-11-25,06,quantile,0.15,41,California,3499789.59,38886551,9,455.5555555555556
2023-11-11,inc hosp,2,2023-11-25,06,quantile,0.2,46,California,3499789.59,38886551,9,511.11111111111114
2023-11-11,inc hosp,2,2023-11-25,06,quantile,0.25,51,California,3499789.59,38886551,9,566.6666666666666
2023-11-11,inc hosp,2,2023-11-25,06,quantile,0.3,55,California,3499789.59,38886551,9,611.1111111111112
2023-11-11,inc hosp,2,2023-11-25,06,quantile,0.35,59,California,3499789.59,38886551,9,655.5555555555555
2023-11-11,inc hosp,2,2023-11-25,06,quantile,0.4,63,California,3499789.59,38886551,9,700
2023-11-11,inc hosp,2,2023-11-25,06,quantile,0.45,68,California,3499789.59,38886551,9,755.5555555555557
2023-11-11,inc hosp,2,2023-11-25,06,quantile,0.5,72,California,3499789.59,38886551,9,800
2023-11-11,inc hosp,2,2023-11-25,06,quantile,0.55,77,California,3499789.59,38886551,9,855.5555555555555
2023-11-11,inc hosp,2,2023-11-25,06,quantile,0.6,83,California,3499789.59,38886551,9,922.2222222222222
2023-11-11,inc hosp,2,2023-11-25,06,quantile,0.65,89,California,3499789.59,38886551,9,988.8888888888889
2023-11-11,inc hosp,2,2023-11-25,06,quantile,0.7,97,California,3499789.59,38886551,9,1077.7777777777778
2023-11-11,inc hosp,2,2023-11-25,06,quantile,0.75,104,California,3499789.59,38886551,9,1155.5555555555557
2023-11-11,inc hosp,2,2023-11-25,06,quantile,0.8,113,California,3499789.59,38886551,9,1255.5555555555557
2023-11-11,inc hosp,2,2023-11-25,06,quantile,0.85,125,California,3499789.59,38886551,9,1388.888888888889
2023-11-11,inc hosp,2,2023-11-25,06,quantile,0.9,140,California,3499789.59,38886551,9,1555.5555555555554
2023-11-11,inc hosp,2,2023-11-25,06,quantile,0.95,165,California,3499789.59,38886551,9,1833.3333333333335
2023-11-11,inc hosp,2,2023-11-25,06,quantile,0.975,195,California,3499789.59,38886551,9,2166.666666666667
2023-11-11,inc hosp,2,2023-11-25,06,quantile,0.99,237,California,3499789.59,38886551,9,2633.3333333333335
2023-11-11,inc hosp,3,2023-12-02,06,quantile,0.01,15,California,3499789.59,38886551,9,166.66666666666666
2023-11-11,inc hosp,3,2023-12-02,06,quantile,0.025,20,California,3499789.59,38886551,9,222.22222222222223
2023-11-11,inc hosp,3,2023-12-02,06,quantile,0.05,25,California,3499789.59,38886551,9,277.77777777777777
2023-11-11,inc hosp,3,2023-12-02,06,quantile,0.1,32,California,3499789.59,38886551,9,355.5555555555556
2023-11-11,inc hosp,3,2023-12-02,06,quantile,0.15,37,California,3499789.59,38886551,9,411.11111111111114
2023-11-11,inc hosp,3,2023-12-02,06,quantile,0.2,43,California,3499789.59,38886551,9,477.77777777777777
2023-11-11,inc hosp,3,2023-12-02,06,quantile,0.25,48,California,3499789.59,38886551,9,533.3333333333334
2023-11-11,inc hosp,3,2023-12-02,06,quantile,0.3,52,California,3499789.59,38886551,9,577.7777777777778
2023-11-11,inc hosp,3,2023-12-02,06,quantile,0.35,57,California,3499789.59,38886551,9,633.3333333333333
2023-11-11,inc hosp,3,2023-12-02,06,quantile,0.4,63,California,3499789.59,38886551,9,700
2023-11-11,inc hosp,3,2023-12-02,06,quantile,0.45,69,California,3499789.59,38886551,9,766.6666666666667
2023-11-11,inc hosp,3,2023-12-02,06,quantile,0.5,74,California,3499789.59,38886551,9,822.2222222222223
2023-11-11,inc hosp,3,2023-12-02,06,quantile,0.55,79,California,3499789.59,38886551,9,877.7777777777778
2023-11-11,inc hosp,3,2023-12-02,06,quantile,0.6,86,California,3499789.59,38886551,9,955.5555555555555
2023-11-11,inc hosp,3,2023-12-02,06,quantile,0.65,94,California,3499789.59,38886551,9,1044.4444444444446
2023-11-11,inc hosp,3,2023-12-02,06,quantile,0.7,102,California,3499789.59,38886551,9,1133.3333333333333
2023-11-11,inc hosp,3,2023-12-02,06,quantile,0.75,113,California,3499789.59,38886551,9,1255.5555555555557
2023-11-11,inc hosp,3,2023-12-02,06,quantile,0.8,126,California,3499789.59,38886551,9,1400
2023-11-11,inc hosp,3,2023-12-02,06,quantile,0.85,143,California,3499789.59,38886551,9,1588.888888888889
2023-11-11,inc hosp,3,2023-12-02,06,quantile,0.9,167,California,3499789.59,38886551,9,1855.5555555555554
2023-11-11,inc hosp,3,2023-12-02,06,quantile,0.95,211,California,3499789.59,38886551,9,2344.4444444444443
2023-11-11,inc hosp,3,2023-12-02,06,quantile,0.975,246,California,3499789.59,38886551,9,2733.3333333333335
2023-11-11,inc hosp,3,2023-12-02,06,quantile,0.99,302,California,3499789.59,38886551,9,3355.5555555555557
2023-11-11,inc hosp,4,2023-12-09,06,quantile,0.01,12,California,3499789.59,38886551,9,133.33333333333334
2023-11-11,inc hosp,4,2023-12-09,06,quantile,0.025,17,California,3499789.59,38886551,9,188.88888888888891
2023-11-11,inc hosp,4,2023-12-09,06,quantile,0.05,22,California,3499789.59,38886551,9,244.44444444444446
2023-11-11,inc hosp,4,2023-12-09,06,quantile,0.1,29,California,3499789.59,38886551,9,322.22222222222223
2023-11-11,inc hosp,4,2023-12-09,06,quantile,0.15,35,California,3499789.59,38886551,9,388.88888888888886
2023-11-11,inc hosp,4,2023-12-09,06,quantile,0.2,41,California,3499789.59,38886551,9,455.5555555555556
2023-11-11,inc hosp,4,2023-12-09,06,quantile,0.25,46,California,3499789.59,38886551,9,511.11111111111114
2023-11-11,inc hosp,4,2023-12-09,06,quantile,0.3,52,California,3499789.59,38886551,9,577.7777777777778
2023-11-11,inc hosp,4,2023-12-09,06,quantile,0.35,57,California,3499789.59,38886551,9,633.3333333333333
2023-11-11,inc hosp,4,2023-12-09,06,quantile,0.4,63,California,3499789.59,38886551,9,700
2023-11-11,inc hosp,4,2023-12-09,06,quantile,0.45,69,California,3499789.59,38886551,9,766.6666666666667
2023-11-11,inc hosp,4,2023-12-09,06,quantile,0.5,75,California,3499789.59,38886551,9,833.3333333333334
2023-11-11,inc hosp,4,2023-12-09,06,quantile,0.55,82,California,3499789.59,38886551,9,911.1111111111112
2023-11-11,inc hosp,4,2023-12-09,06,quantile,0.6,89,California,3499789.59,38886551,9,988.8888888888889
