reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value,location_name,pop_served,population,percentage_participation,unscaled_value
2023-12-30,inc hosp,1,2024-01-06,06,quantile,0.01,30,California,3499789.59,38886551,9,333.3333333333333
2023-12-30,inc hosp,1,2024-01-06,06,quantile,0.025,35,California,3499789.59,38886551,9,388.88888888888886
2023-12-30,inc hosp,1,2024-01-06,06,quantile,0.05,40,California,3499789.59,38886551,9,444.44444444444446
2023-12-30,inc hosp,1,2024-01-06,06,quantile,0.1,46,California,3499789.59,38886551,9,511.11111111111114
2023-12-30,inc hosp,1,2024-01-06,06,quantile,0.15,51,California,3499789.59,38886551,9,566.6666666666666
2023-12-30,inc hosp,1,2024-01-06,06,quantile,0.2,56,California,3499789.59,38886551,9,622.2222222222223
2023-12-30,inc hosp,1,2024-01-06,06,quantile,0.25,59,California,3499789.59,38886551,9,655.5555555555555
2023-12-30,inc hosp,1,2024-01-06,06,quantile,0.3,63,California,3499789.59,38886551,9,700
2023-12-30,inc hosp,1,2024-01-06,06,quantile,0.35,67,California,3499789.59,38886551,9,744.4444444444445
2023-12-30,inc hosp,1,2024-01-06,06,quantile,0.4,70,California,3499789.59,38886551,9,777.7777777777777
2023-12-30,inc hosp,1,2024-01-06,06,quantile,0.45,73,California,3499789.59,38886551,9,811.1111111111111
2023-12-30,inc hosp,1,2024-01-06,06,quantile,0.5,77,California,3499789.59,38886551,9,855.5555555555555
2023-12-30,inc hosp,1,2024-01-06,06,quantile,0.55,80,California,3499789.59,38886551,9,888.8888888888889
2023-12-30,inc hosp,1,2024-01-06,06,quantile,0.6,85,California,3499789.59,38886551,9,944.4444444444445
2023-12-30,inc hosp,1,2024-01-06,06,quantile,0.65,89,California,3499789.59,38886551,9,988.8888888888889
2023-12-30,inc hosp,1,2024-01-06,06,quantile,0.7,94,California,3499789.59,38886551,9,1044.4444444444446
2023-12-30,inc hosp,1,2024-01-06,06,quantile,0.75,99,California,3499789.59,38886551,9,1100
2023-12-30,inc hosp,1,2024-01-06,06,quantile,0.8,106,California,3499789.59,38886551,9,1177.7777777777778
2023-12-30,inc hosp,1,2024-01-06,06,quantile,0.85,114,California,3499789.59,38886551,9,1266.6666666666665
2023-12-30,inc hosp,1,2024-01-06,06,quantile,0.9,124,California,3499789.59,38886551,9,1377.7777777777778
2023-12-30,inc hosp,1,2024-01-06,06,quantile,0.95,142,California,3499789.59,38886551,9,1577.7777777777778
2023-12-30,inc hosp,1,2024-01-06,06,quantile,0.975,160,California,3499789.59,38886551,9,1777.7777777777778
2023-12-30,inc hosp,1,2024-01-06,06,quantile,0.99,182,California,3499789.59,38886551,9,2022.2222222222224
