reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value,location_name,pop_served,population,percentage_participation,unscaled_value
2024-03-23,inc hosp,1,2024-03-30,06,quantile,0.01,1,California,3499789.59,38886551,9,11.111111111111112
2024-03-23,inc hosp,1,2024-03-30,06,quantile,0.025,1,California,3499789.59,38886551,9,11.111111111111112
2024-03-23,inc hosp,1,2024-03-30,06,quantile,0.05,2,California,3499789.59,38886551,9,22.222222222222225
2024-03-23,inc hosp,1,2024-03-30,06,quantile,0.1,2,California,3499789.59,38886551,9,22.222222222222225
2024-03-23,inc hosp,1,2024-03-30,06,quantile,0.15,3,California,3499789.59,38886551,9,33.333333333333336
2024-03-23,inc hosp,1,2024-03-30,06,quantile,0.2,4,California,3499789.59,38886551,9,44.44444444444445
2024-03-23,inc hosp,1,2024-03-30,06,quantile,0.25,4,California,3499789.59,38886551,9,44.44444444444445
2024-03-23,inc hosp,1,2024-03-30,06,quantile,0.3,5,California,3499789.59,38886551,9,55.55555555555556
2024-03-23,inc hosp,1,2024-03-30,06,quantile,0.35,5,California,3499789.59,38886551,9,55.55555555555556
2024-03-23,inc hosp,1,2024-03-30,06,quantile,0.4,5,California,3499789.59,38886551,9,55.55555555555556
2024-03-23,inc hosp,1,2024-03-30,06,quantile,0.45,6,California,3499789.59,38886551,9,66.66666666666667
2024-03-23,inc hosp,1,2024-03-30,06,quantile,0.5,6,California,3499789.59,38886551,9,66.66666666666667
2024-03-23,inc hosp,1,2024-03-30,06,quantile,0.55,7,California,3499789.59,38886551,9,77.77777777777779
2024-03-23,inc hosp,1,2024-03-30,06,quantile,0.6,7,California,3499789.59,38886551,9,77.77777777777779
2024-03-23,inc hosp,1,2024-03-30,06,quantile,0.65,8,California,3499789.59,38886551,9,88.8888888888889
2024-03-23,inc hosp,1,2024-03-30,06,quantile,0.7,9,California,3499789.59,38886551,9,100
2024-03-23,inc hosp,1,2024-03-30,06,quantile,0.75,9,California,3499789.59,38886551,9,100
2024-03-23,inc hosp,1,2024-03-30,06,quantile,0.8,10,California,3499789.59,38886551,9,111.11111111111111
2024-03-23,inc hosp,1,2024-03-30,06,quantile,0.85,11,California,3499789.59,38886551,9,122.22222222222223
2024-03-23,inc hosp,1,2024-03-30,06,quantile,0.9,12,California,3499789.59,38886551,9,133.33333333333334
2024-03-23,inc hosp,1,2024-03-30,06,quantile,0.95,15,California,3499789.59,38886551,9,166.66666666666666
2024-03-23,inc hosp,1,2024-03-30,06,quantile,0.975,16,California,3499789.59,38886551,9,177.7777777777778
2024-03-23,inc hosp,1,2024-03-30,06,quantile,0.99,19,California,3499789.59,38886551,9,211.11111111111111
2024-03-23,inc hosp,2,2024-04-06,06,quantile,0.01,0,California,3499789.59,38886551,9,0
2024-03-23,inc hosp,2,2024-04-06,06,quantile,0.025,1,California,3499789.59,38886551,9,11.111111111111112
2024-03-23,inc hosp,2,2024-04-06,06,quantile,0.05,1,California,3499789.59,38886551,9,11.111111111111112
2024-03-23,inc hosp,2,2024-04-06,06,quantile,0.1,2,California,3499789.59,38886551,9,22.222222222222225
2024-03-23,inc hosp,2,2024-04-06,06,quantile,0.15,3,California,3499789.59,38886551,9,33.333333333333336
2024-03-23,inc hosp,2,2024-04-06,06,quantile,0.2,3,California,3499789.59,38886551,9,33.333333333333336
2024-03-23,inc hosp,2,2024-04-06,06,quantile,0.25,3,California,3499789.59,38886551,9,33.333333333333336
2024-03-23,inc hosp,2,2024-04-06,06,quantile,0.3,4,California,3499789.59,38886551,9,44.44444444444445
2024-03-23,inc hosp,2,2024-04-06,06,quantile,0.35,4,California,3499789.59,38886551,9,44.44444444444445
2024-03-23,inc hosp,2,2024-04-06,06,quantile,0.4,5,California,3499789.59,38886551,9,55.55555555555556
2024-03-23,inc hosp,2,2024-04-06,06,quantile,0.45,5,California,3499789.59,38886551,9,55.55555555555556
2024-03-23,inc hosp,2,2024-04-06,06,quantile,0.5,6,California,3499789.59,38886551,9,66.66666666666667
2024-03-23,inc hosp,2,2024-04-06,06,quantile,0.55,6,California,3499789.59,38886551,9,66.66666666666667
2024-03-23,inc hosp,2,2024-04-06,06,quantile,0.6,7,California,3499789.59,38886551,9,77.77777777777779
2024-03-23,inc hosp,2,2024-04-06,06,quantile,0.65,7,California,3499789.59,38886551,9,77.77777777777779
2024-03-23,inc hosp,2,2024-04-06,06,quantile,0.7,8,California,3499789.59,38886551,9,88.8888888888889
2024-03-23,inc hosp,2,2024-04-06,06,quantile,0.75,9,California,3499789.59,38886551,9,100
2024-03-23,inc hosp,2,2024-04-06,06,quantile,0.8,10,California,3499789.59,38886551,9,111.11111111111111
2024-03-23,inc hosp,2,2024-04-06,06,quantile,0.85,11,California,3499789.59,38886551,9,122.22222222222223
2024-03-23,inc hosp,2,2024-04-06,06,quantile,0.9,12,California,3499789.59,38886551,9,133.33333333333334
2024-03-23,inc hosp,2,2024-04-06,06,quantile,0.95,15,California,3499789.59,38886551,9,166.66666666666666
2024-03-23,inc hosp,2,2024-04-06,06,quantile,0.975,18,California,3499789.59,38886551,9,200
2024-03-23,inc hosp,2,2024-04-06,06,quantile,0.99,22,California,3499789.59,38886551,9,244.44444444444446
2024-03-23,inc hosp,3,2024-04-13,06,quantile,0.01,0,California,3499789.59,38886551,9,0
2024-03-23,inc hosp,3,2024-04-13,06,quantile,0.025,0,California,3499789.59,38886551,9,0
2024-03-23,inc hosp,3,2024-04-13,06,quantile,0.05,1,California,3499789.59,38886551,9,11.111111111111112
2024-03-23,inc hosp,3,2024-04-13,06,quantile,0.1,1,California,3499789.59,38886551,9,11.111111111111112
2024-03-23,inc hosp,3,2024-04-13,06,quantile,0.15,2,California,3499789.59,38886551,9,22.222222222222225
2024-03-23,inc hosp,3,2024-04-13,06,quantile,0.2,2,California,3499789.59,38886551,9,22.222222222222225
2024-03-23,inc hosp,3,2024-04-13,06,quantile,0.25,3,California,3499789.59,38886551,9,33.333333333333336
2024-03-23,inc hosp,3,2024-04-13,06,quantile,0.3,3,California,3499789.59,38886551,9,33.333333333333336
2024-03-23,inc hosp,3,2024-04-13,06,quantile,0.35,4,California,3499789.59,38886551,9,44.44444444444445
2024-03-23,inc hosp,3,2024-04-13,06,quantile,0.4,4,California,3499789.59,38886551,9,44.44444444444445
2024-03-23,inc hosp,3,2024-04-13,06,quantile,0.45,4,California,3499789.59,38886551,9,44.44444444444445
2024-03-23,inc hosp,3,2024-04-13,06,quantile,0.5,5,California,3499789.59,38886551,9,55.55555555555556
2024-03-23,inc hosp,3,2024-04-13,06,quantile,0.55,5,California,3499789.59,38886551,9,55.55555555555556
2024-03-23,inc hosp,3,2024-04-13,06,quantile,0.6,6,California,3499789.59,38886551,9,66.66666666666667
2024-03-23,inc hosp,3,2024-04-13,06,quantile,0.65,7,California,3499789.59,38886551,9,77.77777777777779
2024-03-23,inc hosp,3,2024-04-13,06,quantile,0.7,7,California,3499789.59,38886551,9,77.77777777777779
2024-03-23,inc hosp,3,2024-04-13,06,quantile,0.75,8,California,3499789.59,38886551,9,88.8888888888889
2024-03-23,inc hosp,3,2024-04-13,06,quantile,0.8,9,California,3499789.59,38886551,9,100
2024-03-23,inc hosp,3,2024-04-13,06,quantile,0.85,11,California,3499789.59,38886551,9,122.22222222222223
2024-03-23,inc hosp,3,2024-04-13,06,quantile,0.9,12,California,3499789.59,38886551,9,133.33333333333334
2024-03-23,inc hosp,3,2024-04-13,06,quantile,0.95,15,California,3499789.59,38886551,9,166.66666666666666
2024-03-23,inc hosp,3,2024-04-13,06,quantile,0.975,19,California,3499789.59,38886551,9,211.11111111111111
2024-03-23,inc hosp,3,2024-04-13,06,quantile,0.99,24,California,3499789.59,38886551,9,266.6666666666667
2024-03-23,inc hosp,4,2024-04-20,06,quantile,0.01,0,California,3499789.59,38886551,9,0
2024-03-23,inc hosp,4,2024-04-20,06,quantile,0.025,0,California,3499789.59,38886551,9,0
2024-03-23,inc hosp,4,2024-04-20,06,quantile,0.05,1,California,3499789.59,38886551,9,11.111111111111112
2024-03-23,inc hosp,4,2024-04-20,06,quantile,0.1,1,California,3499789.59,38886551,9,11.111111111111112
2024-03-23,inc hosp,4,2024-04-20,06,quantile,0.15,1,California,3499789.59,38886551,9,11.111111111111112
2024-03-23,inc hosp,4,2024-04-20,06,quantile,0.2,2,California,3499789.59,38886551,9,22.222222222222225
2024-03-23,inc hosp,4,2024-04-20,06,quantile,0.25,2,California,3499789.59,38886551,9,22.222222222222225
2024-03-23,inc hosp,4,2024-04-20,06,quantile,0.3,3,California,3499789.59,38886551,9,33.333333333333336
2024-03-23,inc hosp,4,2024-04-20,06,quantile,0.35,3,California,3499789.59,38886551,9,33.333333333333336
2024-03-23,inc hosp,4,2024-04-20,06,quantile,0.4,4,California,3499789.59,38886551,9,44.44444444444445
2024-03-23,inc hosp,4,2024-04-20,06,quantile,0.45,4,California,3499789.59,38886551,9,44.44444444444445
2024-03-23,inc hosp,4,2024-04-20,06,quantile,0.5,4,California,3499789.59,38886551,9,44.44444444444445
2024-03-23,inc hosp,4,2024-04-20,06,quantile,0.55,5,California,3499789.59,38886551,9,55.55555555555556
2024-03-23,inc hosp,4,2024-04-20,06,quantile,0.6,6,California,3499789.59,38886551,9,66.66666666666667
2024-03-23,inc hosp,4,2024-04-20,06,quantile,0.65,6,California,3499789.59,38886551,9,66.66666666666667
2024-03-23,inc hosp,4,2024-04-20,06,quantile,0.7,7,California,3499789.59,38886551,9,77.77777777777779
2024-03-23,inc hosp,4,2024-04-20,06,quantile,0.75,7,California,3499789.59,38886551,9,77.77777777777779
2024-03-23,inc hosp,4,2024-04-20,06,quantile,0.8,8,California,3499789.59,38886551,9,88.8888888888889
2024-03-23,inc hosp,4,2024-04-20,06,quantile,0.85,10,California,3499789.59,38886551,9,111.11111111111111
2024-03-23,inc hosp,4,2024-04-20,06,quantile,0.9,12,California,3499789.59,38886551,9,133.33333333333334
2024-03-23,inc hosp,4,2024-04-20,06,quantile,0.95,15,California,3499789.59,38886551,9,166.66666666666666
2024-03-23,inc hosp,4,2024-04-20,06,quantile,0.975,19,California,3499789.59,38886551,9,211.11111111111111
2024-03-23,inc hosp,4,2024-04-20,06,quantile,0.99,25,California,3499789.59,38886551,9,277.77777777777777
2024-03-23,inc hosp,1,2024-03-30,08,quantile,0.01,8,Colorado,2843836.52,5803748,49,16.3265306122449
2024-03-23,inc hosp,1,2024-03-30,08,quantile,0.025,10,Colorado,2843836.52,5803748,49,20.408163265306122
2024-03-23,inc hosp,1,2024-03-30,08,quantile,0.05,12,Colorado,2843836.52,5803748,49,24.489795918367346
2024-03-23,inc hosp,1,2024-03-30,08,quantile,0.1,14,Colorado,2843836.52,5803748,49,28.57142857142857
2024-03-23,inc hosp,1,2024-03-30,08,quantile,0.15,16,Colorado,2843836.52,5803748,49,32.6530612244898
2024-03-23,inc hosp,1,2024-03-30,08,quantile,0.2,17,Colorado,2843836.52,5803748,49,34.69387755102041
2024-03-23,inc hosp,1,2024-03-30,08,quantile,0.25,19,Colorado,2843836.52,5803748,49,38.775510204081634
2024-03-23,inc hosp,1,2024-03-30,08,quantile,0.3,20,Colorado,2843836.52,5803748,49,40.816326530612244
2024-03-23,inc hosp,1,2024-03-30,08,quantile,0.35,21,Colorado,2843836.52,5803748,49,42.857142857142854
2024-03-23,inc hosp,1,2024-03-30,08,quantile,0.4,23,Colorado,2843836.52,5803748,49,46.938775510204074
2024-03-23,inc hosp,1,2024-03-30,08,quantile,0.45,24,Colorado,2843836.52,5803748,49,48.97959183673469
2024-03-23,inc hosp,1,2024-03-30,08,quantile,0.5,25,Colorado,2843836.52,5803748,49,51.02040816326531
2024-03-23,inc hosp,1,2024-03-30,08,quantile,0.55,27,Colorado,2843836.52,5803748,49,55.10204081632653
2024-03-23,inc hosp,1,2024-03-30,08,quantile,0.6,28,Colorado,2843836.52,5803748,49,57.14285714285714
2024-03-23,inc hosp,1,2024-03-30,08,quantile,0.65,30,Colorado,2843836.52,5803748,49,61.22448979591837
2024-03-23,inc hosp,1,2024-03-30,08,quantile,0.7,32,Colorado,2843836.52,5803748,49,65.3061224489796
2024-03-23,inc hosp,1,2024-03-30,08,quantile,0.75,34,Colorado,2843836.52,5803748,49,69.38775510204081
2024-03-23,inc hosp,1,2024-03-30,08,quantile,0.8,36,Colorado,2843836.52,5803748,49,73.46938775510205
2024-03-23,inc hosp,1,2024-03-30,08,quantile,0.85,39,Colorado,2843836.52,5803748,49,79.59183673469387
2024-03-23,inc hosp,1,2024-03-30,08,quantile,0.9,43,Colorado,2843836.52,5803748,49,87.75510204081633
2024-03-23,inc hosp,1,2024-03-30,08,quantile,0.95,49,Colorado,2843836.52,5803748,49,100.00000000000001
2024-03-23,inc hosp,1,2024-03-30,08,quantile,0.975,56,Colorado,2843836.52,5803748,49,114.28571428571428
2024-03-23,inc hosp,1,2024-03-30,08,quantile,0.99,66,Colorado,2843836.52,5803748,49,134.69387755102042
2024-03-23,inc hosp,2,2024-04-06,08,quantile,0.01,5,Colorado,2843836.52,5803748,49,10.204081632653061
2024-03-23,inc hosp,2,2024-04-06,08,quantile,0.025,6,Colorado,2843836.52,5803748,49,12.244897959183673
2024-03-23,inc hosp,2,2024-04-06,08,quantile,0.05,8,Colorado,2843836.52,5803748,49,16.3265306122449
2024-03-23,inc hosp,2,2024-04-06,08,quantile,0.1,10,Colorado,2843836.52,5803748,49,20.408163265306122
2024-03-23,inc hosp,2,2024-04-06,08,quantile,0.15,12,Colorado,2843836.52,5803748,49,24.489795918367346
2024-03-23,inc hosp,2,2024-04-06,08,quantile,0.2,14,Colorado,2843836.52,5803748,49,28.57142857142857
2024-03-23,inc hosp,2,2024-04-06,08,quantile,0.25,15,Colorado,2843836.52,5803748,49,30.612244897959187
2024-03-23,inc hosp,2,2024-04-06,08,quantile,0.3,16,Colorado,2843836.52,5803748,49,32.6530612244898
2024-03-23,inc hosp,2,2024-04-06,08,quantile,0.35,18,Colorado,2843836.52,5803748,49,36.734693877551024
2024-03-23,inc hosp,2,2024-04-06,08,quantile,0.4,19,Colorado,2843836.52,5803748,49,38.775510204081634
2024-03-23,inc hosp,2,2024-04-06,08,quantile,0.45,20,Colorado,2843836.52,5803748,49,40.816326530612244
2024-03-23,inc hosp,2,2024-04-06,08,quantile,0.5,22,Colorado,2843836.52,5803748,49,44.89795918367347
2024-03-23,inc hosp,2,2024-04-06,08,quantile,0.55,23,Colorado,2843836.52,5803748,49,46.938775510204074
2024-03-23,inc hosp,2,2024-04-06,08,quantile,0.6,25,Colorado,2843836.52,5803748,49,51.02040816326531
2024-03-23,inc hosp,2,2024-04-06,08,quantile,0.65,27,Colorado,2843836.52,5803748,49,55.10204081632653
2024-03-23,inc hosp,2,2024-04-06,08,quantile,0.7,29,Colorado,2843836.52,5803748,49,59.183673469387756
2024-03-23,inc hosp,2,2024-04-06,08,quantile,0.75,31,Colorado,2843836.52,5803748,49,63.265306122448976
2024-03-23,inc hosp,2,2024-04-06,08,quantile,0.8,34,Colorado,2843836.52,5803748,49,69.38775510204081
